id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,minima_vector_cosine_dis_clus_min,novelty_1,novelty_2,novelty_m
1195,decorate and give as a gift,decorate give gift,"['decorate', 'gift']",decorate gift,Key,key,-0.03095,0.87039,0.81403,1.07111,1.09996,0.79631,0.93036,0.9463111610750703,0.9810256078234674,0.8755254598056206,0.906741854505433,0.555117133457799,4,5,4.5
1195,use as a screwdriver,use screwdriver,['screwdriver'],screwdriver,Key,key,0.04947,0.93573,1.11863,1.04794,0.95622,0.84729,0.98116,0.7080488996376813,0.9554502427472712,0.7080488996376813,0.8656289709816798,0.555117133457799,3,4,3.5
1141,to open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.0143977652888216,1.0143977652888223,0.7210413249336923,0.7758721830113458,0.7210413249336923,1,1,1.0
1141,to open an envelope,open envelope,"['open', 'envelope']",open envelope,Key,key,0.05879,0.97259,1.06162,1.03019,0.9305,1.25654,1.05029,1.0616207603492624,1.0616207603492624,0.8165464937115151,0.7758721830113458,0.8165464937115151,1,2,1.5
1141,to dislodge items/objects from cracks,dislodge items objects cracks,"['dislodge', 'item', 'object', 'crack']",dislodge item object crack,Key,key,0.06641,1.03641,0.92376,1.03233,1.1297,0.99418,1.02328,1.014590099590799,0.9382523911214349,0.8914335624387997,0.906741854505433,0.555117133457799,2,4,3.0
1141,to scratch surface on a car or scratch card,scratch surface car scratch card,"['scratch', 'surface', 'car', 'scratch', 'card']",scratch surface car scratch card,Key,key,-0.01351,0.90275,1.01206,0.95284,1.05679,0.63286,0.91146,1.0120625858147394,0.959405443401692,0.9220099924234686,0.9138987720030883,0.8449721552067408,3,3,3.0
1141,to attack someone,attack someone,['attack'],attack,Key,key,0.05445,0.93769,1.04355,1.05165,0.98019,1.36409,1.07543,0.9609520691346297,0.9554502427472712,0.9609520691346297,0.906741854505433,0.555117133457799,3,3,3.0
1104,unlocking,unlocking,['unlocking'],unlocking,Key,key,-0.33545,0.58123,0.5551200000000001,0.74388,0.86419,0.75956,0.7008,0.555117133457799,0.7741794011897476,0.555117133457799,0.7489841779378668,0.555117133457799,1,1,1.0
1104,self defense,self defense,"['self', 'defense']",self defense,Key,key,0.04163,0.90444,1.11954,1.00879,0.97466,1.25756,1.053,1.1195378583940783,0.9554502427472712,0.983547734326177,0.9884787150157172,0.983547734326177,3,3,3.0
1104,scratching something,scratching something,['scratching'],scratching,Key,key,0.03289,0.98008,0.96545,1.01367,1.02378,0.92501,0.9816,0.8911624198649737,1.0347064001651372,0.8911624198649737,0.9608351166313144,0.790559950222787,3,3,3.0
1286,open a house,open house,"['open', 'house']",open house,Key,key,0.02747,0.87848,1.07399,1.02832,0.99546,1.26341,1.04793,1.0739920184968528,0.9173182657029572,0.8082019329582237,0.7758721830113458,0.7210413249336923,1,1,1.0
1286,use it as a knife,use knife,['knife'],knife,Key,key,0.07498,0.99422,1.03864,1.0517,0.95012,1.37315,1.08157,0.8794367634772808,0.9554502427472712,0.8794367634772808,0.906741854505433,0.555117133457799,3,3,3.0
1286,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,0.8800468864821644,0.9554502427472712,0.8800468864821644,0.906741854505433,0.8800468864821644,3,3,3.0
1205,PIECE OF jewelry,piece of jewelry,"['piece', 'jewelry']",piece jewelry,Key,key,-0.01758,0.89829,1.09579,0.90347,0.99295,0.59468,0.89704,1.0476533322673798,0.9554502427472712,0.8639031532524379,0.8557600366425695,0.555117133457799,3,3,3.0
1205,USE TO CUT STRING,use to cut string,"['cut', 'string']",cut string,Key,key,0.04218,1.04411,0.88832,1.00277,0.9046,1.36054,1.04007,0.9893106951433113,0.9554502427472712,1.025961338132868,1.025961338132868,1.025961338132868,2,3,2.5
1205,OPEN A SODA CAN,open soda can,"['open', 'soda']",open soda,Key,key,-0.01827,0.89547,0.96473,1.00759,0.98955,0.67338,0.90614,0.9361817993826281,0.9173182657029572,0.9732399689347084,0.7758721830113458,0.7210413249336923,2,5,3.5
1205,SCRATCH AN ITCH,scratch an itch,"['scratch', 'itch']",scratch itch,Key,key,0.02407,1.00208,0.92979,0.96963,1.03651,0.95354,0.97831,1.0542190300928616,0.959405443401692,0.978209919768317,0.9138987720030883,0.8449721552067408,3,3,3.0
1163,open door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.0143977652888216,1.0143977652888223,0.7210413249336923,0.7758721830113458,0.7210413249336923,1,1,1.0
1163,open car,open car,"['open', 'car']",open car,Key,key,0.0399,0.94242,1.04073,0.97867,1.05253,1.2726,1.05739,1.040731319363016,1.0347064001651372,0.790559950222787,0.9146310134850896,0.790559950222787,1,1,1.0
1163,open safe,open safe,"['open', 'safe']",open safe,Key,key,0.04861,0.93971,1.03102,1.05968,0.93231,1.33838,1.06022,1.031017677428723,0.9173182657029572,0.7556256818994622,0.7758721830113458,0.7210413249336923,1,1,1.0
1163,open lock,open lock,"['open', 'lock']",open lock,Key,key,0.04846,0.98004,0.97918,1.01782,1.05755,1.13969,1.03486,0.9791831919339528,0.8010493794616874,0.7210413249336923,0.6917078870729175,0.491291474129665,1,1,1.0
1192,open door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.0143977652888216,1.0143977652888223,0.7210413249336923,0.7758721830113458,0.7210413249336923,1,1,1.0
1192,open a package,open package,"['open', 'package']",open package,Key,key,0.07261,1.06608,0.95576,0.96769,1.06026,1.31037,1.07203,0.9557593376558677,0.9173182657029572,0.8337787077760472,0.886024268939343,0.7210413249336923,1,2,1.5
1192,self defense,self defense,"['self', 'defense']",self defense,Key,key,0.04163,0.90444,1.11954,1.00879,0.97466,1.25756,1.053,1.1195378583940783,0.9554502427472712,0.983547734326177,0.9884787150157172,0.983547734326177,3,3,3.0
1087,open door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.0143977652888216,1.0143977652888223,0.7210413249336923,0.7758721830113458,0.7210413249336923,1,1,1.0
1087,scratch grey stuff on a new gift card,scratch grey stuff new gift card,"['scratch', 'grey', 'stuff', 'new', 'gift', 'card']",scratch grey stuff new gift card,Key,key,0.03263,0.92278,1.09929,0.94767,1.00123,1.31602,1.0574,1.0992885431670403,0.9810256078234674,1.0779250863080778,0.9138987720030883,0.8449721552067408,3,3,3.0
1087,cut a string,cut string,"['cut', 'string']",cut string,Key,key,0.05179,1.03898,0.98931,0.96331,0.918,1.29219,1.04036,0.9893106951433113,0.9554502427472712,1.025961338132868,1.025961338132868,1.025961338132868,2,3,2.5
1087,necklace pendant,necklace pendant,"['necklace', 'pendant']",necklace pendant,Key,key,0.07217,0.97759,1.13296,1.02663,1.02136,0.85232,1.00217,1.1329552981464657,0.9057570388919053,0.7522080158488115,0.8320443962891153,0.7522080158488115,3,3,3.0
1176,unlock things,unlock things,['unlock'],unlock,Key,key,0.11491,1.07288,0.99364,1.12976,0.94477,1.23652,1.07551,0.5114888728529752,0.6739843478014147,0.5114888728529752,0.6630648484950891,0.5114888728529752,1,1,1.0
1176,cut open things,cut open things,"['cut', 'open']",cut open,Key,key,-0.01898,0.88163,1.02368,0.94576,1.10497,0.57116,0.90544,1.0340352986970776,0.9173182657029572,1.025961338132868,1.0080157749303713,1.025961338132868,2,3,2.5
1176,decoration art,decoration art,"['decoration', 'art']",decoration art,Key,key,0.04527,1.0023,0.97633,1.00247,0.95128,1.23571,1.03362,0.9763255696944179,0.9554502427472712,0.9267573016262881,0.906741854505433,0.8800468864821644,3,3,3.0
1258,used to unlock doors,used unlock doors,"['unlock', 'door']",unlock door,Key,key,-0.07474,0.88014,0.80609,0.96789,1.0009,0.60421,0.85185,1.0192433630545952,1.0192433630545954,0.6078628085679912,0.6078628085679915,0.6078628085679912,1,1,1.0
1258,associate this with the flying keys from harry potter,associate flying keys harry potter,"['associate', 'flying', 'key', 'harry', 'potter']",associate flying key harry potter,Key,key,0.06155,0.95157,1.1254,1.0221,1.10497,0.70675,0.98216,1.1963602451828208,0.9816458275824169,1.0408002176473659,0.906741854505433,0.555117133457799,5,5,5.0
1258,a key can be tied around a necklace,key can tied around necklace,"['key', 'tied', 'necklace']",key tied necklace,Key,key,-0.07898,0.84777,0.94751,0.90471,0.9485,0.59343,0.84838,0.7633911525325529,0.9816458275824169,0.9707571878483277,0.8320443962891153,0.7522080158488115,3,3,3.0
1258,key to a diary,key diary,"['key', 'diary']",key diary,Key,key,0.06021,0.93989,1.09952,1.06385,0.87565,1.3437,1.06452,1.0995158446502555,0.9816458275824169,0.8413605575910214,0.906741854505433,0.555117133457799,1,4,2.5
1258,key rings are used to tie keys around,key rings used tie keys around,"['key', 'ring', 'tie', 'key']",key ring tie key,Key,key,0.06276,1.11445,0.93454,0.91065,0.97178,1.29591,1.04547,1.1815551189694438,0.9816458275824169,0.8805724287473689,0.906741854505433,0.555117133457799,2,3,2.5
1186,open house,open house,"['open', 'house']",open house,Key,key,0.02747,0.87848,1.07399,1.02832,0.99546,1.26341,1.04793,1.0739920184968528,0.9173182657029572,0.8082019329582237,0.7758721830113458,0.7210413249336923,1,1,1.0
1186,clean nails,clean nails,"['clean', 'nail']",clean nail,Key,key,0.01003,0.97101,0.9358,0.96472,0.93816,1.23189,1.00832,1.0637089145567065,0.9554502427472712,0.9241276919664644,0.8656289709816798,0.555117133457799,3,5,4.0
1186,eat cake,eat cake,"['eat', 'cake']",eat cake,Key,key,0.02406,1.01564,0.94606,0.93341,1.0102,1.04288,0.98964,0.9460629026758175,0.9554502427472712,0.9319112100962728,0.906741854505433,0.555117133457799,5,5,5.0
1186,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,0.8800468864821644,0.9554502427472712,0.8800468864821644,0.906741854505433,0.8800468864821644,3,3,3.0
1186,gift,gift,['gift'],gift,Key,key,-0.04019,0.83217,0.87553,1.06266,1.02904,0.87305,0.93449,0.8755254598056206,0.9810256078234674,0.8755254598056206,0.906741854505433,0.555117133457799,3,4,3.5
1186,treasure hunt to find key,treasure hunt find key,"['treasure', 'hunt', 'find', 'key']",treasure hunt find key,Key,key,0.00804,0.92135,0.96603,0.99343,0.96698,1.26996,1.02355,0.966032240142173,0.9816458275824169,0.9198422070763754,0.906741854505433,0.555117133457799,3,4,3.5
1186,knife,knife,['knife'],knife,Key,key,-0.11574,0.76736,0.87944,0.90411,0.98448,0.89273,0.88562,0.8794367634772808,0.9554502427472712,0.8794367634772808,0.906741854505433,0.555117133457799,3,3,3.0
1186,put hole in something,put hole something,['hole'],hole,Key,key,0.03521,0.95965,0.95341,1.09406,1.06515,0.5631200000000001,0.92708,0.9359277893971435,0.9382523911214349,0.9359277893971435,0.906741854505433,0.555117133457799,2,3,2.5
1186,weapon,weapon,['weapon'],weapon,Key,key,-0.16395,0.73773,0.8221499999999999,0.87279,0.92126,0.7133700000000001,0.81346,0.8221499418503537,0.9554502427472712,0.8221499418503537,0.906741854505433,0.8221499418503537,3,3,3.0
1174,open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.0143977652888216,1.0143977652888223,0.7210413249336923,0.7758721830113458,0.7210413249336923,1,1,1.0
1174,open a safe,open safe,"['open', 'safe']",open safe,Key,key,0.04861,0.93971,1.03102,1.05968,0.93231,1.33838,1.06022,1.031017677428723,0.9173182657029572,0.7556256818994622,0.7758721830113458,0.7210413249336923,1,1,1.0
1133,open a lock,open lock,"['open', 'lock']",open lock,Key,key,0.04846,0.98004,0.97918,1.01782,1.05755,1.13969,1.03486,0.9791831919339528,0.8010493794616874,0.7210413249336923,0.6917078870729175,0.491291474129665,1,1,1.0
1133,use as a knife,use knife,['knife'],knife,Key,key,0.07498,0.99422,1.03864,1.0517,0.95012,1.37315,1.08157,0.8794367634772808,0.9554502427472712,0.8794367634772808,0.906741854505433,0.555117133457799,3,3,3.0
1133,self defense,self defense,"['self', 'defense']",self defense,Key,key,0.04163,0.90444,1.11954,1.00879,0.97466,1.25756,1.053,1.1195378583940783,0.9554502427472712,0.983547734326177,0.9884787150157172,0.983547734326177,3,3,3.0
1133,peel a fruit,peel fruit,"['peel', 'fruit']",peel fruit,Key,key,0.05735,1.02167,0.94099,1.04585,1.00046,1.08538,1.01887,0.9409937023207987,0.9554502427472712,0.9575910409092894,0.906741854505433,0.555117133457799,4,3,3.5
1133,jewelry,jewelry,['jewelry'],jewelry,Key,key,-0.10874,0.7568,0.84099,0.98246,0.96132,0.92771,0.89386,0.8409866901593459,0.9554502427472712,0.8409866901593459,0.8557600366425695,0.555117133457799,3,3,3.0
1133,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,0.8800468864821644,0.9554502427472712,0.8800468864821644,0.906741854505433,0.8800468864821644,3,3,3.0
1133,arrow,arrow,['arrow'],arrow,Key,key,-0.1362,0.78793,0.93142,0.86163,0.7052499999999999,0.88847,0.83494,0.9314189101761342,0.9554502427472712,0.9314189101761342,0.906741854505433,0.555117133457799,5,5,5.0
1138,opening a door,opening door,"['opening', 'door']",opening door,Key,key,0.02641,0.91287,0.9915,1.01402,1.05442,1.29812,1.05419,0.9915008610073345,0.9550763130582598,0.8113550598585966,0.7489841779378668,0.6078628085679912,1,1,1.0
1138,opening a can,opening can,['opening'],opening,Key,key,0.11312,1.10216,0.94238,1.09596,0.96321,1.38048,1.09684,0.8113550598585966,0.9550763130582598,0.8113550598585966,0.7489841779378668,0.8113550598585966,2,1,1.5
1221,unlock doors,unlock doors,"['unlock', 'door']",unlock door,Key,key,0.06298,0.97133,0.98636,1.05782,1.0973,1.17398,1.05736,1.0192433630545952,1.0192433630545954,0.6078628085679912,0.6078628085679915,0.6078628085679912,1,1,1.0
1221,necklace,necklace,['necklace'],necklace,Key,key,-0.14938,0.7106,0.75221,0.96685,0.97429,1.02333,0.88546,0.7522080158488115,0.9057570388919053,0.7522080158488115,0.8320443962891153,0.7522080158488115,3,3,3.0
1221,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,0.8800468864821644,0.9554502427472712,0.8800468864821644,0.906741854505433,0.8800468864821644,3,3,3.0
1221,symbol,symbol,['symbol'],symbol,Key,key,-0.18704,0.75656,0.81075,0.88836,0.59639,0.75821,0.76205,0.8107533676341783,0.9382523911214349,0.8107533676341783,0.906741854505433,0.555117133457799,4,5,4.5
1221,lock notebook/diary,lock notebook diary,"['lock', 'notebook', 'diary']",lock notebook diary,Key,key,-0.14047,0.7283,0.83582,0.91756,0.96803,0.9076,0.87146,0.8358229597340884,0.8010493794616874,0.8413605575910214,0.6917078870729175,0.491291474129665,1,4,2.5
1221,mailbox,mailbox,['mailbox'],mailbox,Key,key,-0.12177,0.79545,0.77483,0.90614,0.99968,1.01424,0.89807,0.7748332994620609,0.9554502427472712,0.7748332994620609,0.906741854505433,0.555117133457799,1,3,2.0
1194,open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.0143977652888216,1.0143977652888223,0.7210413249336923,0.7758721830113458,0.7210413249336923,1,1,1.0
1194,scrape at a lottery card,scrape lottery card,"['scrape', 'lottery', 'card']",scrape lottery card,Key,key,0.05466,0.99023,1.00247,1.0182,1.09735,0.91208,1.00407,1.0024739998177463,0.9810256078234674,0.9505498136996277,0.9138987720030883,0.8449721552067408,3,3,3.0
1194,open a taped up box,open taped box,"['open', 'taped', 'box']",open taped box,Key,key,-0.09435,0.80713,0.80097,0.95109,1.14592,0.6776,0.87654,0.8009661244071882,0.9173182657029572,0.8149517293170849,0.7758721830113458,0.7210413249336923,2,1,1.5
1147,to unlock a door,unlock door,"['unlock', 'door']",unlock door,Key,key,0.05292,0.97084,1.01924,1.03137,0.99621,1.18833,1.0412,1.0192433630545952,1.0192433630545954,0.6078628085679912,0.6078628085679915,0.6078628085679912,1,1,1.0
1147,to use as protection by holding in between knuckles when walking alone,use protection holding knuckles walking alone,"['protection', 'holding', 'knuckle', 'walking']",protection holding knuckle walking,Key,key,-0.00518,0.89477,1.00484,1.01345,1.00322,0.69661,0.92258,1.086468650050803,0.9554502427472712,1.0164758556786453,0.906741854505433,0.89338956807576,3,3,3.0
1162,open something,open something,['open'],open,Key,key,0.04775,1.00458,0.89966,1.03042,1.02739,1.34053,1.06052,0.7210413249336923,0.9173182657029572,0.7210413249336923,0.7758721830113458,0.7210413249336923,2,1,1.5
1162,scratch something,scratch something,['scratch'],scratch,Key,key,0.00906,0.90531,0.97006,0.98859,1.04327,1.27791,1.03703,0.8449721552067408,0.959405443401692,0.8449721552067408,0.9138987720030883,0.8449721552067408,3,3,3.0
1162,read a map,read map,"['read', 'map']",read map,Key,key,0.0615,0.9876,0.95338,1.05708,1.0319,1.35487,1.07697,0.9533766037531695,0.9554502427472712,1.0007289854863952,0.906741854505433,0.555117133457799,4,4,4.0
1102,locking/opening doors,locking opening doors,"['locking', 'opening', 'door']",locking opening door,Key,key,-0.12837,0.80266,0.78605,0.96053,0.875,0.60926,0.8067,0.8348972744250402,0.9550763130582598,0.8113550598585966,0.7489841779378668,0.6078628085679912,1,1,1.0
1102,playing piano,playing piano,"['playing', 'piano']",playing piano,Key,key,0.05923,0.92544,1.12432,1.0512,0.99259,1.07649,1.03401,1.1243196851005426,0.9554502427472712,0.913708403302594,0.906741854505433,0.555117133457799,5,5,5.0
1102,melting it,melting,['melting'],melting,Key,key,-0.02347,0.87437,1.02532,0.92981,1.0103,0.93241,0.95444,1.025321149555741,0.9554502427472712,1.025321149555741,0.906741854505433,0.555117133457799,4,5,4.5
1230,unlock something,unlock something,['unlock'],unlock,Key,key,0.05874,0.98354,0.95552,1.11094,0.92334,1.2132,1.03731,0.5114888728529752,0.6739843478014147,0.5114888728529752,0.6630648484950891,0.5114888728529752,1,1,1.0
1230,put it on a chain,put chain,['chain'],chain,Key,key,0.03685,0.957,1.00875,0.98558,1.00074,1.32211,1.05484,0.7744574874556008,0.7922947307470591,0.7744574874556008,0.906741854505433,0.555117133457799,3,3,3.0
1230,use it it open a can,use open can,['open'],open,Key,key,-0.13122,0.79859,0.83607,0.86508,1.00289,0.61435,0.8234,0.7210413249336923,0.9173182657029572,0.7210413249336923,0.7758721830113458,0.7210413249336923,2,4,3.0
1230,start a car,start car,"['start', 'car']",start car,Key,key,0.09103,0.96241,1.13452,1.06537,0.99276,1.34102,1.09922,1.1345238667155129,1.0347064001651372,0.9337626743132337,0.9146310134850896,0.790559950222787,1,1,1.0
1230,password for a computer,password computer,"['password', 'computer']",password computer,Key,key,0.0175,0.88722,1.04712,0.9941,1.0624,1.12301,1.02277,1.0471197814261715,0.9554502427472712,0.850222617914853,0.850222617914853,0.555117133457799,3,5,4.0
1123,ring,ring,['ring'],ring,Key,key,-0.14058,0.74861,0.79218,0.95967,0.90446,0.80507,0.842,0.7921769444204639,0.9816458275824169,0.7921769444204639,0.906741854505433,0.555117133457799,4,4,4.0
1123,hole,hole,['hole'],hole,Key,key,-0.02351,0.86799,0.93593,1.03297,0.9851,0.8677,0.93794,0.9359277893971435,0.9382523911214349,0.9359277893971435,0.906741854505433,0.555117133457799,2,3,2.5
1123,lock,lock,['lock'],lock,Key,key,-0.40985,0.4445599999999999,0.49129,0.85121,0.587,0.7452099999999999,0.62385,0.491291474129665,0.8010493794616874,0.491291474129665,0.6917078870729175,0.491291474129665,1,1,1.0
1129,unlock door,unlock door,"['unlock', 'door']",unlock door,Key,key,0.05292,0.97084,1.01924,1.03137,0.99621,1.18833,1.0412,1.0192433630545952,1.0192433630545954,0.6078628085679912,0.6078628085679915,0.6078628085679912,1,1,1.0
1129,cut open a package,cut open package,"['cut', 'open', 'package']",cut open package,Key,key,0.03994,1.0185,1.02869,0.97383,1.00825,0.59173,0.9242,1.028685150540481,0.9173182657029572,1.025961338132868,0.886024268939343,1.025961338132868,2,3,2.5
1129,scratch of the back of a gift card,scratch back gift card,"['scratch', 'gift', 'card']",scratch gift card,Key,key,0.08171,1.02412,1.07218,1.02087,0.91064,1.33443,1.07245,0.9739406893098747,0.9810256078234674,0.8755254598056206,0.9138987720030883,0.8449721552067408,3,3,3.0
1228,unlock a lock,unlock lock,"['unlock', 'lock']",unlock lock,Key,key,0.0317,0.94762,0.9626,1.0279,1.06521,1.07227,1.01512,0.9625977667660427,0.928777376334042,0.5114888728529752,0.5114888728529752,0.5114888728529752,1,1,1.0
1228,cut open plastic,cut open plastic,"['cut', 'open', 'plastic']",cut open plastic,Key,key,-0.02278,0.9186,0.91305,1.02001,0.95102,0.62471,0.88548,0.9130470010524568,0.9173182657029572,1.025961338132868,1.0080157749303713,1.025961338132868,2,3,2.5
1228,stab something,stab something,['stab'],stab,Key,key,0.06022,1.00792,0.91563,1.10208,0.97139,1.14785,1.02897,0.9052938601070875,0.9382523911214349,0.9052938601070875,0.906741854505433,0.555117133457799,3,3,3.0
1228,scrape off paint,scrape paint,"['scrape', 'paint']",scrape paint,Key,key,0.08588,1.02301,0.99967,1.13731,0.89798,1.06882,1.02536,0.9996685296148278,0.9554502427472712,1.0090311478821525,0.9146310134850896,0.8449721552067408,3,3,3.0
1228,make noise,make noise,['noise'],noise,Key,key,0.03085,0.92552,1.02712,1.00813,0.9697,1.33122,1.05234,0.9505857645151697,0.9554502427472712,0.9505857645151697,0.906741854505433,0.9505857645151697,4,4,4.0
1193,to scratch something,scratch something,['scratch'],scratch,Key,key,0.00906,0.90531,0.97006,0.98859,1.04327,1.27791,1.03703,0.8449721552067408,0.959405443401692,0.8449721552067408,0.9138987720030883,0.8449721552067408,3,3,3.0
1193,open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.0143977652888216,1.0143977652888223,0.7210413249336923,0.7758721830113458,0.7210413249336923,1,1,1.0
