id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,minima_vector_cosine_dis_clus_min,novelty_1,novelty_2,novelty_m
1093,propping a door open,propping door open,"['propping', 'door', 'open']",propping door open,Chair,chair,0.12904,0.94975,1.00287,0.95214,1.07643,1.1095,1.01814,1.076430426560803,1.076430426560803,1.1594473786004789,1.1594473786004789,1.1594473786004789,2,3,2.5
1093,breaking,breaking,['breaking'],breaking,Chair,chair,0.09306,0.89362,1.0259,0.96634,1.06571,0.85773,0.96186,1.0657064427147727,0.8807980214712284,1.0657064427147727,0.8880536972453135,0.4065950963308498,3,3,3.0
1093,building,building,['building'],building,Chair,chair,0.00552,0.85157,0.88978,0.87022,1.0494,0.78929,0.89005,1.0494026931751124,0.8807980214712284,1.0494026931751124,0.8880536972453135,0.4065950963308498,3,3,3.0
1141,to sit on,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1141,to stand on to reach a higher place,stand reach higher place,"['stand', 'reach', 'higher', 'place']",stand reach higher place,Chair,chair,0.22239,1.14241,1.03548,0.98109,1.00124,1.22285,1.07661,1.0012396061361415,0.9475596398838428,1.070979709530665,0.9669608433355107,0.9039331955072699,2,2,2.0
1141,to prop an item on,prop item,"['prop', 'item']",prop item,Chair,chair,0.18116,1.10716,0.9901,0.97383,0.97297,1.10144,1.0291,0.9729698810858446,0.9887842576404163,0.9761309615232371,1.044547197324404,0.9044022942045584,2,3,2.5
1141,to hold something up like a box,hold something like box,"['hold', 'like', 'box']",hold like box,Chair,chair,0.19415,1.06946,0.96874,1.06104,0.94921,1.19083,1.04786,1.0174033179545574,0.8807980214712284,1.0471042585657448,0.8880536972453135,0.4065950963308498,2,3,2.5
1141,to use as a weapon,use weapon,['weapon'],weapon,Chair,chair,0.15077,0.93882,0.99185,1.0615,0.91663,1.22135,1.02603,1.057435405035911,1.0466020432443535,1.057435405035911,1.0574354050359107,1.057435405035911,3,4,3.5
1141,to prop up against  door to keep it closed,prop door keep closed,"['prop', 'door', 'closed']",prop door closed,Chair,chair,0.1376,0.9008,0.97323,1.1135,0.85379,1.18018,1.0043,0.9301769531492927,0.9887842576404163,1.0370573882358434,1.044547197324404,0.9044022942045584,2,3,2.5
1176,sitting,sitting,['sitting'],sitting,Chair,chair,-0.34181,0.50769,0.57529,0.70727,0.43393,0.46723,0.53828,0.43393216228115417,0.8807980214712284,0.43393216228115417,0.8880536972453135,0.4065950963308498,1,1,1.0
1176,reaching high places,reaching high places,"['reaching', 'high', 'place']",reaching high place,Chair,chair,0.09951,0.95973,0.95915,1.03848,0.91246,0.76443,0.92685,0.957446406445783,0.8089523356982606,0.9607897722507913,0.7750814426845415,0.4414337817635927,2,2,2.0
1176,hitting something,hitting something,['hitting'],hitting,Chair,chair,0.18076,1.06941,1.05315,0.93075,0.99551,1.19285,1.04833,0.9324268461478274,0.8807980214712284,0.9324268461478274,0.8880536972453135,0.4065950963308498,3,4,3.5
1176,musical chairs,musical chairs,"['musical', 'chair']",musical chair,Chair,chair,0.19744,1.07659,0.90073,1.16218,0.87528,1.13076,1.02911,0.8653935528564114,0.8582548755440189,0.9433410297813034,0.9875928140282326,0.8953700879631987,4,3,3.5
1286,sitting,sitting,['sitting'],sitting,Chair,chair,-0.34181,0.50769,0.57529,0.70727,0.43393,0.46723,0.53828,0.43393216228115417,0.8807980214712284,0.43393216228115417,0.8880536972453135,0.4065950963308498,1,1,1.0
1286,putting clothes on,putting clothes,"['putting', 'clothes']",putting clothes,Chair,chair,0.16435,1.10138,0.95374,0.92563,0.91084,1.25926,1.03017,0.9108363408781902,0.8807980214712284,0.97394783321178,0.8880536972453135,0.4065950963308498,3,3,3.0
1286,stepping stool,stepping stool,"['stepping', 'stool']",stepping stool,Chair,chair,0.17271,1.05765,1.02684,0.98396,0.99324,1.05835,1.02401,0.9932412933496256,0.8933527882296813,0.9195226500927346,0.8897937186079178,0.6379014593337538,2,2,2.0
1286,sleeping,sleeping,['sleeping'],sleeping,Chair,chair,-0.05841,0.72357,0.83951,0.92415,0.86486,0.76989,0.8244,0.8648602341032494,0.8807980214712284,0.8648602341032494,0.8880536972453135,0.4065950963308498,4,3,3.5
1258,to sit on at the desk,sit desk,"['sit', 'desk']",sit desk,Chair,chair,0.18141,1.02633,1.03853,0.98898,0.98085,1.23893,1.05472,0.9808540897634819,0.8351689841303446,0.6894838784972073,0.6894838784972073,0.6894838784972073,1,1,1.0
1258,to stand on when something is high up,stand something high,"['stand', 'high']",stand high,Chair,chair,0.00224,0.77565,0.99355,0.87572,1.07423,0.73626,0.89108,1.062365330524544,0.9475596398838428,0.9607897722507913,0.9669608433355107,0.9039331955072699,2,2,2.0
1258,to use as a throne at the dinner table,use throne dinner table,"['throne', 'dinner', 'table']",throne dinner table,Chair,chair,0.1044,0.95459,0.92094,0.97631,0.8721,1.17558,0.9799,1.0480274236704654,0.8089523356982606,0.9954639966126244,0.7750814426845415,0.4414337817635927,2,3,2.5
1221,sit in,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1221,play on,play,['play'],play,Chair,chair,0.01482,0.77497,0.94431,0.94171,0.99802,0.86842,0.90549,0.9980163672684484,0.8582548755440189,0.9980163672684484,0.9875928140282326,0.8953700879631987,3,3,3.0
1221,sleep on,sleep,['sleep'],sleep,Chair,chair,-0.08297,0.6859,0.84745,0.89348,0.88417,0.71799,0.8058,0.8841731148812196,0.8807980214712284,0.8841731148812196,0.8880536972453135,0.4065950963308498,4,3,3.5
1221,dog bed,dog bed,"['dog', 'bed']",dog bed,Chair,chair,0.15319,1.01607,0.98338,1.00203,0.92301,1.14599,1.0141,0.9230088526859814,0.8807980214712284,1.0092402257769295,0.8880536972453135,0.4065950963308498,3,3,3.0
1221,wheelchair for people who cannot walk,wheelchair people walk,"['wheelchair', 'people', 'walk']",wheelchair people walk,Chair,chair,0.01727,0.80117,0.91476,0.96181,1.00338,0.80023,0.89627,1.0033781070720045,0.8807980214712284,1.0761897813823327,0.8880536972453135,0.4065950963308498,3,3,3.0
1205,step stool,step stool,"['step', 'stool']",step stool,Chair,chair,0.14166,0.967,1.04805,0.98249,0.92198,1.10952,1.00581,0.9219827140360614,0.8933527882296813,0.95346982379624,0.8897937186079178,0.6379014593337538,2,2,2.0
1205,work out bench,work bench,"['work', 'bench']",work bench,Chair,chair,0.17545,0.98146,1.11395,0.99378,0.9917,1.12651,1.04148,0.9916992534272726,0.8807980214712284,1.0249552947610294,0.8880536972453135,0.4065950963308498,5,3,4.0
1205,fire wood,fire wood,"['fire', 'wood']",fire wood,Chair,chair,0.13449,0.88491,1.03093,1.04222,0.9979,1.14019,1.01923,0.9978986457638988,0.8807980214712284,1.0609416785394756,0.8880536972453135,0.4065950963308498,4,4,4.0
1205,back cracker,back cracker,['cracker'],cracker,Chair,chair,0.14857,0.98482,1.03682,1.08306,0.95657,0.78793,0.96984,0.9186023040651458,0.8807980214712284,0.9186023040651458,0.8880536972453135,0.4065950963308498,5,3,4.0
1138,sitting,sitting,['sitting'],sitting,Chair,chair,-0.34181,0.50769,0.57529,0.70727,0.43393,0.46723,0.53828,0.43393216228115417,0.8807980214712284,0.43393216228115417,0.8880536972453135,0.4065950963308498,1,1,1.0
1138,using to elevate your height,using elevate height,"['elevate', 'height']",elevate height,Chair,chair,0.04507,0.86187,0.96364,0.96358,0.85771,0.85984,0.90133,0.9874295229564551,0.8807980214712284,1.0201205441854209,0.8880536972453135,0.4065950963308498,2,4,3.0
1138,using to keep a door closed,using keep door closed,"['door', 'closed']",door closed,Chair,chair,0.10825,0.95116,0.96284,0.9428,0.86391,1.23221,0.99058,0.8217859399982799,0.9887842576404163,1.0370573882358434,1.044547197324404,0.9044022942045584,2,3,2.5
1138,using to create a fort,using create fort,"['create', 'fort']",create fort,Chair,chair,0.13742,1.05062,0.96727,0.99113,1.00827,0.83687,0.97083,0.9816325078264367,0.8807980214712284,1.03180385760139,0.8880536972453135,0.4065950963308498,4,3,3.5
1138,using as a weapon,using weapon,['weapon'],weapon,Chair,chair,0.16985,0.97536,1.04306,1.04263,0.90072,1.21604,1.03556,1.057435405035911,1.0466020432443535,1.057435405035911,1.0574354050359107,1.057435405035911,3,3,3.0
1186,sit,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1186,standing to get higher,standing get higher,"['standing', 'higher']",standing higher,Chair,chair,0.05831,0.87738,0.94299,0.97927,1.07575,0.72734,0.92055,0.9569728080502446,0.9439295266492987,1.070979709530665,0.9605845876376334,0.9067019700241773,2,2,2.0
1186,hit someone with,hit someone,['hit'],hit,Chair,chair,0.12911,0.99982,0.96601,0.92951,1.01053,1.14747,1.01067,0.9821700112554586,0.8807980214712284,0.9821700112554586,0.8880536972453135,0.4065950963308498,3,3,3.0
1186,legs can stake someone,legs can stake someone,"['leg', 'stake']",leg stake,Chair,chair,0.11631,0.99894,0.9736,0.87996,0.94859,1.2148,1.00318,0.9594127822327563,1.0150448133449081,1.0546839345644976,0.9495484363519053,0.917668054915393,4,3,3.5
1186,bed if it's big enough,bed big enough,"['bed', 'big']",bed big,Chair,chair,0.04924,0.79809,1.05899,0.94544,1.04585,0.77317,0.92431,0.9996447669950753,0.8807980214712284,0.9928567969259421,0.8880536972453135,0.4065950963308498,4,3,3.5
1186,holds things,holds things,['hold'],hold,Chair,chair,0.1439,0.97424,1.03497,0.93078,1.01129,1.2152,1.0333,0.946446864339463,0.8807980214712284,0.946446864339463,0.8880536972453135,0.4065950963308498,2,3,2.5
1147,sitting,sitting,['sitting'],sitting,Chair,chair,-0.34181,0.50769,0.57529,0.70727,0.43393,0.46723,0.53828,0.43393216228115417,0.8807980214712284,0.43393216228115417,0.8880536972453135,0.4065950963308498,1,1,1.0
1147,making a fort,making fort,"['making', 'fort']",making fort,Chair,chair,0.17076,1.0627,1.01821,0.97659,1.01116,1.04662,1.02306,1.0111609564276227,0.8807980214712284,1.03180385760139,0.8880536972453135,0.4065950963308498,4,3,3.5
1147,standing on top of,standing top,['standing'],standing,Chair,chair,0.2151,1.13477,0.94933,1.06384,1.00344,1.14169,1.05861,0.9067019700241773,0.9439295266492987,0.9067019700241773,0.9605845876376334,0.9067019700241773,2,2,2.0
1094,to sit in,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1094,to play musical chairs,play musical chairs,"['play', 'musical', 'chair']",play musical chair,Chair,chair,-0.03962,0.76803,0.95903,0.82482,0.87061,0.78175,0.84085,0.7628523718908016,0.8582548755440189,0.9980163672684484,0.9875928140282326,0.8953700879631987,4,3,3.5
1094,to dance with,dance,['dance'],dance,Chair,chair,0.01512,0.78895,1.00385,0.93046,0.89065,0.79912,0.88261,0.8906509505578939,0.8807980214712284,0.8906509505578939,0.8880536972453135,0.4065950963308498,4,3,3.5
1094,to furnish a room with,furnish room,"['furnish', 'room']",furnish room,Chair,chair,0.16062,1.06438,1.01565,0.96361,0.977,1.01518,1.00716,0.9769958785292833,0.8807980214712284,0.9052359842761811,0.8880536972453135,0.4065950963308498,2,2,2.0
1162,sit on it,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1162,use it as a stool,use stool,['stool'],stool,Chair,chair,0.12302,0.97295,0.99983,0.9584,0.91975,1.09754,0.98969,0.6379014593337538,0.8933527882296813,0.6379014593337538,0.8897937186079178,0.6379014593337538,2,2,2.0
1162,put things on it for storage,put things storage,['storage'],storage,Chair,chair,0.07601,0.90473,0.9602,0.98251,1.0165,0.80734,0.93426,0.9724254341796376,0.8807980214712284,0.9724254341796376,0.8880536972453135,0.4065950963308498,2,3,2.5
1102,sitting,sitting,['sitting'],sitting,Chair,chair,-0.34181,0.50769,0.57529,0.70727,0.43393,0.46723,0.53828,0.43393216228115417,0.8807980214712284,0.43393216228115417,0.8880536972453135,0.4065950963308498,1,1,1.0
1102,throwing at people,throwing people,"['throwing', 'people']",throwing people,Chair,chair,0.15686,0.90978,1.06484,1.00656,1.14392,1.1551,1.05604,1.1439246613512104,0.8807980214712284,0.9855082821768445,0.8880536972453135,0.4065950963308498,4,3,3.5
1102,sleeping,sleeping,['sleeping'],sleeping,Chair,chair,-0.05841,0.72357,0.83951,0.92415,0.86486,0.76989,0.8244,0.8648602341032494,0.8807980214712284,0.8648602341032494,0.8880536972453135,0.4065950963308498,4,3,3.5
1102,dancing prop,dancing prop,"['dancing', 'prop']",dancing prop,Chair,chair,0.18783,1.07605,1.03797,0.99637,0.99418,1.07435,1.03578,0.9941811544325391,0.9887842576404163,0.9394064106552281,1.044547197324404,0.9044022942045584,4,4,4.0
1102,bobsled/chariot,bobsled chariot,"['bobsled', 'chariot']",bobsled chariot,Chair,chair,0.17232,1.03456,0.99254,1.03701,1.04295,1.01966,1.02534,1.042949981298998,1.042949981298998,1.0240137902852735,1.0240137902852735,1.0240137902852735,5,4,4.5
1102,barricade,barricade,['barricade'],barricade,Chair,chair,0.02767,0.87094,0.83651,0.9071,1.09007,0.93028,0.92698,1.0900688531491372,0.8807980214712284,1.0900688531491372,0.8880536972453135,0.4065950963308498,4,4,4.0
1174,sit on it,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1174,stepping,stepping,['stepping'],stepping,Chair,chair,-0.01848,0.85082,0.97488,0.78886,0.91952,0.69949,0.84671,0.9195226500927346,0.8933527882296813,0.9195226500927346,0.8897937186079178,0.6379014593337538,2,2,2.0
1180,sit,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1180,decor,decor,['decor'],decor,Chair,chair,0.00108,0.80933,0.8148,0.9642,0.97223,0.88808,0.88973,0.972227893577238,0.8807980214712284,0.972227893577238,0.8880536972453135,0.4065950963308498,3,2,2.5
1180,hold a door open,hold door open,"['hold', 'door', 'open']",hold door open,Chair,chair,0.03842,0.82485,1.01014,0.94004,1.01038,0.73616,0.90431,1.0103798863966524,0.9887842576404163,1.085235350417868,1.044547197324404,0.9044022942045584,2,3,2.5
1180,place at a table,place table,"['place', 'table']",place table,Chair,chair,0.13059,0.93392,0.96355,1.00749,0.99701,1.19628,1.01965,0.9970147319549091,0.8089523356982606,0.9472494941597407,0.7750814426845415,0.4414337817635927,2,3,2.5
1193,to sit in,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1193,to stand on,stand,['stand'],stand,Chair,chair,-0.11259,0.68312,0.79377,0.83161,0.90393,0.73805,0.7901,0.9039331955072699,0.9475596398838428,0.9039331955072699,0.9669608433355107,0.9039331955072699,2,2,2.0
1193,to smash something else,smash something else,['smash'],smash,Chair,chair,0.04369,0.86355,1.00707,0.89162,1.03745,0.7735,0.91464,0.9619441412533225,0.8807980214712284,0.9619441412533225,0.8880536972453135,0.4065950963308498,3,3,3.0
1193,to act as a weight,act weight,"['act', 'weight']",act weight,Chair,chair,0.21036,1.05827,1.03708,1.06453,0.9707,1.19059,1.06423,0.9706952417312894,0.8807980214712284,0.987688104466828,0.8880536972453135,0.4065950963308498,3,3,3.0
1209,sitting,sitting,['sitting'],sitting,Chair,chair,-0.34181,0.50769,0.57529,0.70727,0.43393,0.46723,0.53828,0.43393216228115417,0.8807980214712284,0.43393216228115417,0.8880536972453135,0.4065950963308498,1,1,1.0
1209,rocking,rocking,['rocking'],rocking,Chair,chair,-0.2728,0.60249,0.58595,0.75924,0.44449,0.61304,0.60104,0.4444890448219607,0.8807980214712284,0.4444890448219607,0.8880536972453135,0.4065950963308498,3,2,2.5
1209,standing on to reach high objects,standing reach high objects,"['standing', 'reach', 'high', 'object']",standing reach high object,Chair,chair,0.18038,1.06856,0.88015,1.06751,0.99393,1.22156,1.04634,0.9734498382322583,0.9439295266492987,1.0068793718327451,0.9605845876376334,0.9067019700241773,2,2,2.0
1123,sitting,sitting,['sitting'],sitting,Chair,chair,-0.34181,0.50769,0.57529,0.70727,0.43393,0.46723,0.53828,0.43393216228115417,0.8807980214712284,0.43393216228115417,0.8880536972453135,0.4065950963308498,1,1,1.0
1123,standing,standing,['standing'],standing,Chair,chair,-0.18053,0.65841,0.75055,0.71419,0.9067,0.60756,0.72748,0.9067019700241773,0.9439295266492987,0.9067019700241773,0.9605845876376334,0.9067019700241773,2,2,2.0
1123,decoration,decoration,['decoration'],decoration,Chair,chair,0.03426,0.87097,0.86335,0.97432,0.90384,0.89842,0.90218,0.9038426893502535,0.8807980214712284,0.9038426893502535,0.8880536972453135,0.4065950963308498,3,2,2.5
1123,guests,guests,['guest'],guest,Chair,chair,-0.05607,0.81066,0.88226,0.86272,0.6557,0.73726,0.78972,0.6418384985812553,0.8807980214712284,0.6418384985812553,0.8880536972453135,0.4065950963308498,2,4,3.0
1123,artwork,artwork,['artwork'],artwork,Chair,chair,0.05859,0.93202,0.83116,0.98101,0.96809,0.91351,0.92516,0.9680910114367589,0.8807980214712284,0.9680910114367589,0.8880536972453135,0.4065950963308498,3,3,3.0
1123,gift,gift,['gift'],gift,Chair,chair,0.04751,0.84407,0.94008,0.97171,1.01566,0.83691,0.92169,1.0156567503387448,0.8807980214712284,1.0156567503387448,0.8880536972453135,0.4065950963308498,3,3,3.0
1123,prop,prop,['prop'],prop,Chair,chair,-0.05917,0.75503,0.76751,0.87139,0.93941,0.92348,0.85136,0.9394064106552281,0.9887842576404163,0.9394064106552281,1.044547197324404,0.9044022942045584,3,3,3.0
1123,studying,studying,['studying'],studying,Chair,chair,0.04156,0.90988,0.98459,0.86746,0.92283,0.81778,0.90051,0.9228335556815647,0.8807980214712284,0.9228335556815647,0.8880536972453135,0.4065950963308498,2,2,2.0
1123,dining,dining,['dining'],dining,Chair,chair,-0.14314,0.70868,0.82342,0.85381,0.4066,0.65793,0.69009,0.4065950963308498,0.8807980214712284,0.4065950963308498,0.8880536972453135,0.4065950963308498,2,2,2.0
1123,lounging,lounging,['lounging'],lounging,Chair,chair,-0.07054,0.70195,0.79788,0.88236,1.04583,0.79293,0.84419,1.0458310575079592,0.8807980214712284,1.0458310575079592,0.8880536972453135,0.4065950963308498,2,2,2.0
1228,sit on,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1228,stand on,stand,['stand'],stand,Chair,chair,-0.11259,0.68312,0.79377,0.83161,0.90393,0.73805,0.7901,0.9039331955072699,0.9475596398838428,0.9039331955072699,0.9669608433355107,0.9039331955072699,2,2,2.0
1228,break a window,break window,"['break', 'window']",break window,Chair,chair,0.13835,0.95035,1.02372,0.95907,1.00818,1.19475,1.02721,1.0081814957597717,0.8807980214712284,1.032431680264943,0.8880536972453135,0.4065950963308498,3,3,3.0
1228,hold a door closed,hold door closed,"['hold', 'door', 'closed']",hold door closed,Chair,chair,0.02846,0.82725,0.95793,0.91123,1.12919,0.73554,0.91223,1.1291887267467804,0.9887842576404163,1.0370573882358434,1.044547197324404,0.9044022942045584,2,3,2.5
1228,tie something too,tie something,['tie'],tie,Chair,chair,0.203,1.0792,1.06121,1.0009,1.00094,1.13815,1.05608,0.9049647665981917,0.8807980214712284,0.9049647665981917,0.8880536972453135,0.4065950963308498,2,3,2.5
1228,sleep in,sleep,['sleep'],sleep,Chair,chair,-0.08297,0.6859,0.84745,0.89348,0.88417,0.71799,0.8058,0.8841731148812196,0.8807980214712284,0.8841731148812196,0.8880536972453135,0.4065950963308498,4,3,3.5
1195,sitting,sitting,['sitting'],sitting,Chair,chair,-0.34181,0.50769,0.57529,0.70727,0.43393,0.46723,0.53828,0.43393216228115417,0.8807980214712284,0.43393216228115417,0.8880536972453135,0.4065950963308498,1,1,1.0
1195,throwing around,throwing around,['throwing'],throwing,Chair,chair,0.16795,1.00079,1.00384,1.09558,0.8017,1.12983,1.00635,0.9831221682664183,0.8807980214712284,0.9831221682664183,0.8880536972453135,0.4065950963308498,3,3,3.0
1195,standing on,standing,['standing'],standing,Chair,chair,-0.18053,0.65841,0.75055,0.71419,0.9067,0.60756,0.72748,0.9067019700241773,0.9439295266492987,0.9067019700241773,0.9605845876376334,0.9067019700241773,2,2,2.0
1195,burning for heat,burning heat,"['burning', 'heat']",burning heat,Chair,chair,0.14044,0.93892,1.03336,0.98292,1.00331,1.16532,1.02477,1.0033063544589498,0.9787460389274895,0.9911189923568811,1.1115457698804152,0.9911189923568811,4,3,3.5
1195,giving as a present,giving present,"['giving', 'present']",giving present,Chair,chair,0.19559,0.99966,0.98528,1.10379,1.02204,1.23044,1.06824,1.0220367121426759,0.8807980214712284,1.056975079617888,0.8880536972453135,0.4065950963308498,3,3,3.0
1192,sit,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1192,stand on to reach an object,stand reach object,"['stand', 'reach', 'object']",stand reach object,Chair,chair,0.03945,0.84302,0.97097,0.966,0.95131,0.75561,0.89738,0.951311967960594,0.9475596398838428,1.0068793718327451,0.9669608433355107,0.9039331955072699,2,2,2.0
1192,decoration,decoration,['decoration'],decoration,Chair,chair,0.03426,0.87097,0.86335,0.97432,0.90384,0.89842,0.90218,0.9038426893502535,0.8807980214712284,0.9038426893502535,0.8880536972453135,0.4065950963308498,3,2,2.5
1192,place objects on it,place objects,"['place', 'object']",place object,Chair,chair,0.17198,1.0666,0.95888,0.9859,0.96987,1.21371,1.03899,0.9389203878253889,0.8089523356982606,0.9472494941597407,0.7750814426845415,0.4414337817635927,2,2,2.0
1087,to sit on,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1087,to decorate the house,decorate house,"['decorate', 'house']",decorate house,Chair,chair,0.20124,1.03987,1.07569,1.08394,0.93341,1.03973,1.03453,0.9334096700708447,0.9923801408417033,1.0120369644319895,1.0120369644319895,1.0120369644319895,2,2,2.0
1087,to hold books,hold books,"['hold', 'book']",hold book,Chair,chair,0.20552,1.02318,1.071,1.02717,0.98487,1.29273,1.07979,0.9659094729804941,0.8807980214712284,0.946446864339463,0.8880536972453135,0.4065950963308498,2,3,2.5
1087,build a fort with chairs,build fort chairs,"['build', 'fort', 'chair']",build fort chair,Chair,chair,0.0849,0.96001,0.89759,1.01629,0.92983,0.82749,0.92624,0.9232989033722482,0.8582548755440189,1.03180385760139,0.9875928140282326,0.8953700879631987,4,3,3.5
1087,a weapon,weapon,['weapon'],weapon,Chair,chair,0.04552,0.80343,0.93176,0.97714,1.05744,0.94064,0.94208,1.057435405035911,1.0466020432443535,1.057435405035911,1.0574354050359107,1.057435405035911,3,3,3.0
1087,use its legs to make firewood,use legs make firewood,"['leg', 'firewood']",leg firewood,Chair,chair,0.19959,1.07751,1.01042,1.03068,0.98491,1.16589,1.05388,0.9822608104551321,0.9787460389274895,1.135631125385122,1.1115457698804152,0.9911189923568811,4,3,3.5
1133,sit,sit,['sit'],sit,Chair,chair,-0.30458,0.52459,0.62367,0.71029,0.55773,0.53034,0.58932,0.5577289986853208,0.5577289986853204,0.5577289986853208,0.5577289986853204,0.5577289986853208,1,1,1.0
1133,stand to get taller,stand get taller,"['stand', 'taller']",stand taller,Chair,chair,0.06907,0.8572,1.04187,0.94604,1.09372,0.74394,0.93655,0.9419126646390628,0.9475596398838428,1.0892148603592289,0.9669608433355107,0.9039331955072699,2,2,2.0
