id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,novelty_1,novelty_2,novelty_m
1093,throwing over a power line,throwing power line,"['throwing', 'power', 'line']",throwing power line,Shoe,shoe,-0.03278,0.86147,0.9496,1.02721,0.91794,0.88109,0.92746,0.9496016579091827,0.9232684140184676,0.9999015403837469,0.9025166089425425,4,3,3.5
1093,selling,selling,['selling'],selling,Shoe,shoe,-0.09216,0.84204,0.92941,0.89685,0.96769,0.79094,0.88539,0.9294116957586755,0.9232684140184676,0.9294116957586755,0.9165161785965777,3,4,3.5
1093,throwing,throwing,['throwing'],throwing,Shoe,shoe,-0.08209,0.83038,0.88037,0.99284,1.00628,0.78348,0.89867,0.8803688869468912,0.9232684140184676,0.8803688869468912,0.9025166089425425,2,3,2.5
1141,to wear on foot,wear foot,"['wear', 'foot']",wear foot,Shoe,shoe,0.09522,1.12284,1.07834,0.88637,1.00337,1.0188,1.02194,1.0783400208439833,1.036878609520938,0.7750785366912747,0.8141592468957504,1,1,1.0
1141,to use as a weight,use weight,['weight'],weight,Shoe,shoe,0.1207,1.13308,0.9333,1.0121,1.05099,1.09863,1.04562,0.8971212380519135,0.952875837850272,0.8971212380519135,0.9165161785965777,3,4,3.5
1141,to store things in,store things,['store'],store,Shoe,shoe,0.05042,0.97569,1.0087,0.89732,0.85326,1.14238,0.97547,0.7364529411677436,0.9151557241693934,0.7364529411677436,0.9025166089425425,3,3,3.0
1141,to throw at someone,throw someone,['throw'],throw,Shoe,shoe,0.12704,1.00731,1.09786,1.06369,1.03538,1.07071,1.05499,0.8730094239074917,0.8856772661417529,0.8730094239074917,0.9165161785965777,2,3,2.5
1141,to tie together and sling it on a wire,tie together sling wire,"['tie', 'sling', 'wire']",tie sling wire,Shoe,shoe,0.02373,1.05898,0.9993,0.99881,0.8853800000000001,0.87307,0.96311,0.9428324554641855,0.9232684140184676,0.873158445026947,0.8717640209321923,5,3,4.0
1176,Running,running,['running'],running,Shoe,shoe,-0.1012,0.78952,0.93675,0.88544,0.93103,0.8347100000000001,0.87549,0.936745775811796,0.9232684140184676,0.936745775811796,0.936745775811796,1,1,1.0
1176,Swatting bugs,swatting bugs,"['swatting', 'bug']",swatting bug,Shoe,shoe,0.1036,1.14023,1.08536,0.95144,0.98176,0.98251,1.02826,1.106744496379493,1.0076544521183803,0.9357563179378904,1.0053475065206274,2,2,2.0
1286,walking,walking,['walking'],walking,Shoe,shoe,-0.2004,0.71429,0.88577,0.81115,0.79483,0.73985,0.78918,0.8857709825675683,0.9456474216158662,0.8857709825675683,0.8959659412164138,1,1,1.0
1286,comfort,comfort,['comfort'],comfort,Shoe,shoe,-0.06405,0.83098,0.96164,0.80985,1.06283,0.89376,0.91181,0.9616387755877932,0.9232684140184676,0.9616387755877932,0.9165161785965777,2,3,2.5
1286,style,style,['style'],style,Shoe,shoe,-0.12649,0.77309,0.88167,0.87182,0.96347,0.80577,0.85916,0.8816735853847653,0.9232684140184676,0.8816735853847653,0.9165161785965777,2,2,2.0
1258,to wear when going outside,wear going outside,"['wear', 'going', 'outside']",wear going outside,Shoe,shoe,-0.0361,0.78264,1.03198,0.97934,0.97499,0.8869400000000001,0.93118,1.0319818819143913,0.9232684140184676,0.9691885351713253,0.8018017145874355,1,1,1.0
1258,to store socks in after a run,store socks run,"['store', 'sock', 'run']",store sock run,Shoe,shoe,-0.10807,0.73024,0.93249,0.87689,0.88796,0.90422,0.86636,0.919743506819917,0.9151557241693934,0.9364856166579609,0.9364856166579612,3,3,3.0
1258,to squash bugs inside the house,squash bugs inside house,"['squash', 'bug', 'inside', 'house']",squash bug inside house,Shoe,shoe,0.11314,1.15814,0.89549,1.0776,1.02579,1.03968,1.03934,0.9076834115958787,1.0076544521183803,0.9386327514698278,1.0053475065206274,2,2,2.0
1258,to put at the door when entering the house,put door entering house,"['door', 'entering', 'house']",door entering house,Shoe,shoe,0.06676,0.8938200000000001,1.02128,1.02945,1.02159,1.07805,1.00884,0.9803927173665624,0.9566335521184387,1.053590125156477,0.9165161785965777,2,3,2.5
1258,wear house shoes around the house to keep my feet warm,wear house shoes around house keep feet warm,"['wear', 'house', 'shoe', 'house', 'foot', 'warm']",wear house shoe house foot warm,Shoe,shoe,0.21392,1.20217,1.09806,1.11513,1.13481,1.08237,1.12651,1.2106642599465578,1.036878609520938,0.9992058408910549,0.8141592468957504,1,2,1.5
1221,wear on feet,wear feet,"['wear', 'foot']",wear foot,Shoe,shoe,0.1434,1.14806,1.11889,0.99901,1.05112,1.00992,1.0654,1.0783400208439833,1.036878609520938,0.7750785366912747,0.8141592468957504,1,1,1.0
1221,horseshoe for throwing,horseshoe throwing,"['horseshoe', 'throwing']",horseshoe throwing,Shoe,shoe,0.0524,1.00606,0.96787,1.03652,1.00669,0.962,0.99583,0.9678655293630061,0.9232684140184676,0.8803688869468912,0.9025166089425425,5,3,4.0
1221,shoes to leave on porch to detract intruders,shoes leave porch detract intruders,"['shoe', 'leave', 'porch', 'detract', 'intruder']",shoe leave porch detract intruder,Shoe,shoe,-0.02438,0.8989,1.00918,0.846,0.98288,0.93328,0.93405,0.9338514195125265,0.9232684140184676,0.9508988150148568,0.9165161785965777,4,5,4.5
1205,pillow,pillow,['pillow'],pillow,Shoe,shoe,-0.1727,0.68338,0.8809400000000001,0.80323,0.9028,0.8233699999999999,0.81874,0.8809423577225564,0.9232684140184676,0.8809423577225564,0.9165161785965777,5,5,5.0
1205,door stop,door stop,"['door', 'stop']",door stop,Shoe,shoe,0.1221,1.03157,0.98531,1.07739,1.14232,1.06138,1.05959,0.9853095909583461,0.9566335521184387,0.9648342456178141,0.9165161785965777,3,4,3.5
1205,glove,glove,['glove'],glove,Shoe,shoe,-0.35074,0.59073,0.6836800000000001,0.60936,0.91752,0.61814,0.68389,0.6836809329086442,0.8771872477142594,0.6836809329086442,0.9165161785965777,4,5,4.5
1205,place mark,place mark,"['place', 'mark']",place mark,Shoe,shoe,0.05638,0.93101,0.95971,0.98818,0.99015,1.10764,0.99534,0.9597098176920718,0.9822423206115404,0.9595408731335424,0.9559487658722133,4,4,4.0
1205,memorial,memorial,['memorial'],memorial,Shoe,shoe,0.00678,0.90626,1.02658,0.91851,0.94209,0.98176,0.95504,1.0265796972438257,0.9232684140184676,1.0265796972438257,0.9165161785965777,5,4,4.5
1205,store,store,['store'],store,Shoe,shoe,-0.3276,0.6141,0.73645,0.78872,0.6938500000000001,0.5988,0.68638,0.7364529411677436,0.9151557241693934,0.7364529411677436,0.9025166089425425,3,3,3.0
1138,to wear on your feet,wear feet,"['wear', 'foot']",wear foot,Shoe,shoe,0.1434,1.14806,1.11889,0.99901,1.05112,1.00992,1.0654,1.0783400208439833,1.036878609520938,0.7750785366912747,0.8141592468957504,1,1,1.0
1138,to sell for profit,sell profit,"['sell', 'profit']",sell profit,Shoe,shoe,0.1477,1.11195,1.06376,0.98221,0.9758,1.16299,1.05934,1.0637646989408922,0.9232684140184676,0.9636082203205203,0.9165161785965777,3,4,3.5
1138,as a weapon,weapon,['weapon'],weapon,Shoe,shoe,-0.08054,0.7456400000000001,0.91075,0.93514,1.02918,0.8838,0.9009,0.910751802493065,0.9197208582025078,0.910751802493065,0.9317023147638476,3,4,3.5
1138,as a doorstop,doorstop,['doorstop'],doorstop,Shoe,shoe,-0.13516,0.74129,0.81855,0.75447,0.95414,0.96356,0.8464,0.8185452815473468,0.9232684140184676,0.8185452815473468,0.9165161785965777,3,3,3.0
1186,footwear,footwear,['footwear'],footwear,Shoe,shoe,-0.55768,0.51108,0.54862,0.46411,0.5466500000000001,0.4034,0.49477,0.548615003455355,0.9232684140184676,0.548615003455355,0.9165161785965777,1,1,1.0
1186,shoe tower,shoe tower,"['shoe', 'tower']",shoe tower,Shoe,shoe,0.04255,1.13839,0.86746,0.94156,0.95194,0.98595,0.97706,0.8674572171450218,0.9232684140184676,1.05050419665079,0.9165161785965777,5,5,5.0
1186,mouse home,mouse home,"['mouse', 'home']",mouse home,Shoe,shoe,0.07765,1.01839,0.99794,1.00703,0.98413,1.04691,1.01088,0.997942318498406,1.0129027183296448,0.8928496291584257,0.9165161785965777,5,5,5.0
1186,bacteria grower,bacteria grower,"['bacteria', 'grower']",bacteria grower,Shoe,shoe,0.00954,0.94473,0.95802,1.01047,1.03266,0.89106,0.96739,0.9580160572616627,0.9232684140184676,0.9724896145365065,0.9165161785965777,5,5,5.0
1147,wearing on feet,wearing feet,"['wearing', 'foot']",wearing foot,Shoe,shoe,0.12524,1.09377,1.1267,1.05285,1.01934,0.96769,1.05207,1.0707275831821013,0.9206819632367381,0.8334652049765312,0.8141592468957504,1,1,1.0
1147,paperweight,paperweight,['paperweight'],paperweight,Shoe,shoe,-0.12972,0.78188,0.73614,0.7821400000000001,1.00119,0.96689,0.85365,0.7361419655567378,0.9232684140184676,0.7361419655567378,0.9165161785965777,3,3,3.0
1147,dog toy,dog toy,"['dog', 'toy']",dog toy,Shoe,shoe,0.07596,1.02058,0.97744,1.04055,1.02751,1.0072,1.01466,0.9774405761740552,0.9011080383713477,0.857154206718961,0.869815816851973,3,3,3.0
1094,to protect feet,protect feet,"['protect', 'foot']",protect foot,Shoe,shoe,0.14976,1.0928,1.06307,1.12917,1.044,1.0359,1.07299,1.0293247113041457,1.0188387975458,1.0714237724866722,1.071423772486672,2,1,1.5
1094,to smash bugs,smash bugs,"['smash', 'bug']",smash bug,Shoe,shoe,0.09826,1.07895,1.0354,1.01492,1.05184,0.98276,1.03277,1.013318295728493,1.0076544521183803,0.9357563179378904,1.0053475065206274,2,2,2.0
1094,to walk in,walk,['walk'],walk,Shoe,shoe,-0.14465,0.75578,0.87792,0.87474,0.8063400000000001,0.84198,0.83135,0.8779243498507074,0.9232684140184676,0.8779243498507074,0.8779243498507076,1,1,1.0
1162,use it to walk,use walk,['walk'],walk,Shoe,shoe,0.1031,0.96623,1.06118,0.98638,1.06984,1.10615,1.03796,0.8779243498507074,0.9232684140184676,0.8779243498507074,0.8779243498507076,1,1,1.0
1162,use it as a blunt object,use blunt object,"['blunt', 'object']",blunt object,Shoe,shoe,-0.04872,0.85534,0.91432,0.93156,1.0235,0.88573,0.92209,1.0981244270784627,0.9151557241693934,0.9136681734675121,0.9025166089425425,3,4,3.5
1162,use the lace to tie something,use lace tie something,"['lace', 'tie']",lace tie,Shoe,shoe,0.09851,1.06475,1.06233,1.06365,0.98005,0.97201,1.02856,1.0737980809572027,0.9232684140184676,0.7954269268194917,0.8717640209321923,4,4,4.0
1102,running,running,['running'],running,Shoe,shoe,-0.1012,0.78952,0.93675,0.88544,0.93103,0.8347100000000001,0.87549,0.936745775811796,0.9232684140184676,0.936745775811796,0.936745775811796,1,1,1.0
1102,hitting,hitting,['hitting'],hitting,Shoe,shoe,-0.08804,0.79081,0.91561,0.90842,0.98157,0.85334,0.88995,0.9156134575161179,1.0076544521183803,0.9156134575161179,0.9165161785965777,3,3,3.0
1102,kicking,kicking,['kicking'],kicking,Shoe,shoe,-0.09978,0.78039,0.98912,0.86784,0.95103,0.80687,0.87905,0.9891193669893883,0.9232684140184676,0.9891193669893883,0.9165161785965777,2,2,2.0
1102,tying,tying,['tying'],tying,Shoe,shoe,-0.12632,0.77429,0.7854,0.93988,0.85396,0.89122,0.84895,0.7854026974885616,0.9232684140184676,0.7854026974885616,0.9165161785965777,2,2,2.0
1102,phone prop,phone prop,"['phone', 'prop']",phone prop,Shoe,shoe,0.08691,1.01142,0.99524,0.92642,1.07387,1.1079,1.02297,0.995239014033588,0.9566335521184387,0.888813313727507,0.9165161785965777,4,4,4.0
1102,dog food bowl,dog food bowl,"['dog', 'food', 'bowl']",dog food bowl,Shoe,shoe,-0.0061,0.78984,1.05948,1.01302,1.02326,0.90813,0.95875,1.0594764190348331,0.9011080383713477,0.958447087783056,0.869815816851973,4,4,4.0
1174,wear them,wear,['wear'],wear,Shoe,shoe,-0.289,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,0.7750785366912747,0.9232684140184676,0.7750785366912747,0.8018017145874355,1,1,1.0
1174,swat a fly,swat fly,"['swat', 'fly']",swat fly,Shoe,shoe,0.10185,1.06895,1.05202,1.02823,0.97127,1.02175,1.02844,1.052019821617516,0.9232684140184676,0.9723002792639754,0.9384573529671094,2,2,2.0
1174,sell them,sell,['sell'],sell,Shoe,shoe,-0.10979,0.81673,0.91091,0.91828,0.8238099999999999,0.82829,0.8596,0.9109060733341601,0.9232684140184676,0.9109060733341601,0.9165161785965777,3,4,3.5
1180,wear,wear,['wear'],wear,Shoe,shoe,-0.289,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,0.7750785366912747,0.9232684140184676,0.7750785366912747,0.8018017145874355,1,1,1.0
1180,walk around,walk around,['walk'],walk,Shoe,shoe,0.06613,1.00774,1.04515,0.98731,0.94297,1.01314,0.99926,0.8779243498507074,0.9232684140184676,0.8779243498507074,0.8779243498507076,1,1,1.0
1180,make an outfit look good,make outfit look good,"['outfit', 'look', 'good']",outfit look good,Shoe,shoe,0.14844,1.16077,1.08598,1.01631,0.95178,1.0808,1.05913,0.8896859586790378,0.9232684140184676,0.9469568509899179,0.9165161785965777,3,3,3.0
1180,kill a bug,kill bug,"['kill', 'bug']",kill bug,Shoe,shoe,0.1165,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,1.0909327804780904,1.0878515430222475,1.0520634050019286,1.0053475065206274,2,2,2.0
1180,run,run,['run'],run,Shoe,shoe,-0.06029,0.77577,0.93649,0.91852,1.02153,0.91864,0.91419,0.9364856166579609,0.9151557241693934,0.9364856166579609,0.9364856166579612,1,1,1.0
1180,clean,clean,['clean'],clean,Shoe,shoe,-0.06259,0.82826,0.89759,0.89411,1.01724,0.91319,0.91008,0.897590907288336,0.9232684140184676,0.897590907288336,0.9165161785965777,3,4,3.5
1193,to kill a bug,kill bug,"['kill', 'bug']",kill bug,Shoe,shoe,0.1165,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,1.0909327804780904,1.0878515430222475,1.0520634050019286,1.0053475065206274,2,2,2.0
1193,to walk in,walk,['walk'],walk,Shoe,shoe,-0.14465,0.75578,0.87792,0.87474,0.8063400000000001,0.84198,0.83135,0.8779243498507074,0.9232684140184676,0.8779243498507074,0.8779243498507076,1,1,1.0
1193,to hold keys,hold keys,"['hold', 'key']",hold key,Shoe,shoe,0.09479,1.0052,1.02326,1.01594,0.98797,1.08888,1.02425,1.0577239547029789,0.9822423206115404,0.9521265293663324,0.9559487658722133,4,4,4.0
1193,to change height,change height,"['change', 'height']",change height,Shoe,shoe,0.06765,0.98478,0.97601,1.01167,0.97345,1.0673,1.00264,0.976012587700126,0.9232684140184676,0.9984763693723463,0.9165161785965777,4,3,3.5
1193,to warm up your feet,warm feet,"['warm', 'foot']",warm foot,Shoe,shoe,0.10056,1.0143,1.08673,0.97445,1.08777,1.02603,1.03786,1.0497295082263771,0.8377965978875742,0.9992058408910549,0.8141592468957504,2,3,2.5
1193,to repel water,repel water,"['repel', 'water']",repel water,Shoe,shoe,0.10557,1.03887,1.02832,1.05452,1.05859,1.01995,1.04005,1.0283161611178238,0.9232684140184676,1.0140943541818892,0.9165161785965777,3,5,4.0
1193,to use as a weight,use weight,['weight'],weight,Shoe,shoe,0.1207,1.13308,0.9333,1.0121,1.05099,1.09863,1.04562,0.8971212380519135,0.952875837850272,0.8971212380519135,0.9165161785965777,3,4,3.5
1193,to protect feet from incoming dangers,protect feet incoming dangers,"['protect', 'foot', 'incoming', 'danger']",protect foot incoming danger,Shoe,shoe,0.09188,1.04919,0.94679,0.99473,0.97777,1.12354,1.0184,0.964076661653024,1.0188387975458,1.0714237724866722,1.071423772486672,2,2,2.0
1209,running/walking,running walking,"['running', 'walking']",running walking,Shoe,shoe,0.09246,0.99515,1.18515,0.93333,0.95233,1.03392,1.01998,1.1851531778090576,0.9456474216158662,0.936745775811796,0.8959659412164138,1,1,1.0
1209,killing bugs,killing bugs,"['killing', 'bug']",killing bug,Shoe,shoe,0.10023,1.03451,1.05891,1.00923,1.053,1.01844,1.03482,0.9899592015287018,1.0076544521183803,0.9923042512230864,1.0053475065206274,2,2,2.0
1209,throwing at people,throwing people,"['throwing', 'people']",throwing people,Shoe,shoe,0.08878,0.99566,1.03179,0.98161,1.10974,1.03506,1.03077,1.0317913385509065,0.9232684140184676,0.9918172645701436,0.9025166089425425,3,3,3.0
1209,I saw a guy drink out of one once,saw guy drink one,"['saw', 'guy', 'drink']",saw guy drink,Shoe,shoe,0.05749,0.9481,0.98249,0.93632,1.01081,1.10541,0.99663,1.132710894366948,0.9232684140184676,1.0276136733327284,0.9165161785965777,4,2,3.0
1123,walking,walking,['walking'],walking,Shoe,shoe,-0.2004,0.71429,0.88577,0.81115,0.79483,0.73985,0.78918,0.8857709825675683,0.9456474216158662,0.8857709825675683,0.8959659412164138,1,2,1.5
1123,running,running,['running'],running,Shoe,shoe,-0.1012,0.78952,0.93675,0.88544,0.93103,0.8347100000000001,0.87549,0.936745775811796,0.9232684140184676,0.936745775811796,0.936745775811796,1,2,1.5
1123,fashion,fashion,['fashion'],fashion,Shoe,shoe,-0.24414,0.70997,0.87638,0.73796,0.75035,0.6817500000000001,0.75128,0.8763834417423261,0.9232684140184676,0.8763834417423261,0.9165161785965777,3,2,2.5
1123,warmth,warmth,['warmth'],warmth,Shoe,shoe,0.02657,0.8717900000000001,1.02732,0.95437,1.07441,0.98821,0.98322,1.0273196610904054,0.8771872477142594,1.0273196610904054,0.9165161785965777,2,3,2.5
1123,protection,protection,['protection'],protection,Shoe,shoe,0.04546,0.95543,1.03424,1.04575,0.97823,0.93825,0.99038,1.0342352823086611,1.036878609520938,1.0342352823086611,1.034235282308661,2,2,2.0
1123,dancing,dancing,['dancing'],dancing,Shoe,shoe,-0.10344,0.76135,0.91958,0.87475,0.95604,0.8665700000000001,0.87566,0.9195784739846243,0.9232684140184676,0.9195784739846243,0.9165161785965777,2,2,2.0
1228,wear on on feet,wear feet,"['wear', 'foot']",wear foot,Shoe,shoe,0.1434,1.14806,1.11889,0.99901,1.05112,1.00992,1.0654,1.0783400208439833,1.036878609520938,0.7750785366912747,0.8141592468957504,1,1,1.0
1228,squish a bug,squish bug,"['squish', 'bug']",squish bug,Shoe,shoe,0.08491,1.11415,1.03279,0.95972,0.99104,0.97852,1.01524,1.032785516050292,1.0076544521183803,0.9357563179378904,1.0053475065206274,2,2,2.0
1228,float down river,float river,"['float', 'river']",float river,Shoe,shoe,0.04721,1.03526,0.91886,0.99281,0.96917,1.01196,0.98561,0.9188595245024735,0.9232684140184676,1.0061234993932475,0.9165161785965777,4,4,4.0
1195,to throw,throw,['throw'],throw,Shoe,shoe,-0.10614,0.78225,0.8730100000000001,0.96122,1.01533,0.77594,0.88155,0.8730094239074917,0.8856772661417529,0.8730094239074917,0.9165161785965777,3,3,3.0
1195,to run in,run,['run'],run,Shoe,shoe,-0.06029,0.77577,0.93649,0.91852,1.02153,0.91864,0.91419,0.9364856166579609,0.9151557241693934,0.9364856166579609,0.9364856166579612,1,1,1.0
1195,to make mulch,make mulch,['mulch'],mulch,Shoe,shoe,0.05411,1.0247,1.02123,1.0434,0.89351,0.95481,0.98753,0.8767112740233306,0.9232684140184676,0.8767112740233306,0.9165161785965777,4,5,4.5
1195,to sell,sell,['sell'],sell,Shoe,shoe,-0.10979,0.81673,0.91091,0.91828,0.8238099999999999,0.82829,0.8596,0.9109060733341601,0.9232684140184676,0.9109060733341601,0.9165161785965777,3,3,3.0
1192,wear it,wear,['wear'],wear,Shoe,shoe,-0.289,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,0.7750785366912747,0.9232684140184676,0.7750785366912747,0.8018017145874355,1,1,1.0
1192,kill insects,kill insects,"['kill', 'insect']",kill insect,Shoe,shoe,0.1026,0.99377,1.08233,0.98069,1.01969,1.08813,1.03292,1.0744522944957184,1.0878515430222475,1.0520634050019286,1.0053475065206274,2,2,2.0
1087,make puppets out of it,make puppets,['puppet'],puppet,Shoe,shoe,0.03748,0.99711,0.95044,1.07374,1.01638,0.89906,0.98735,0.8975889521882302,0.9232684140184676,0.8975889521882302,0.9165161785965777,4,5,4.5
1087,put on feet,put feet,['foot'],foot,Shoe,shoe,0.1114,1.11525,1.00085,0.92602,1.12212,1.05793,1.04443,0.6478732073133744,0.8377965978875742,0.6478732073133744,0.8141592468957504,1,1,1.0
1087,hold liquid in them,hold liquid,"['hold', 'liquid']",hold liquid,Shoe,shoe,0.06698,1.00632,0.97836,1.01937,0.93438,1.0548,0.99865,0.9783593259007697,0.9822423206115404,0.9571498288118663,0.9559487658722133,4,3,3.5
1087,give them to dog as chew toy,give dog chew toy,"['dog', 'chew', 'toy']",dog chew toy,Shoe,shoe,0.1051,1.08552,1.05707,0.97832,1.10941,0.9809,1.04224,0.8042665398534457,0.9011080383713477,0.857154206718961,0.869815816851973,3,3,3.0
1087,fly killer,fly killer,"['fly', 'killer']",fly killer,Shoe,shoe,0.05866,0.93341,1.06355,0.94415,1.06656,1.01799,1.00513,1.0635497521272554,0.9232684140184676,0.9723002792639754,0.9384573529671094,2,2,2.0
1133,wear on foot,wear foot,"['wear', 'foot']",wear foot,Shoe,shoe,0.09522,1.12284,1.07834,0.88637,1.00337,1.0188,1.02194,1.0783400208439833,1.036878609520938,0.7750785366912747,0.8141592468957504,1,1,1.0
1133,tie laces and hang on something,tie laces hang something,"['tie', 'lace', 'hang']",tie lace hang,Shoe,shoe,0.09346,1.19412,0.99671,0.95202,1.00584,0.95708,1.02115,0.8881444985869557,0.9232684140184676,1.0279444055884757,0.8717640209321923,3,3,3.0
1133,use as decoration,use decoration,['decoration'],decoration,Shoe,shoe,0.07513,1.06171,0.92742,0.90422,1.07697,1.09134,1.01233,0.8762450682418322,0.8762450682418322,0.8762450682418322,0.9165161785965777,3,4,3.5
1133,hide something inside,hide something inside,"['hide', 'inside']",hide inside,Shoe,shoe,-0.0741,0.74646,0.97833,0.94869,0.96921,0.86598,0.90173,0.9211596800593573,0.9556233613080376,0.9386327514698278,0.9165161785965777,3,3,3.0
1133,decorate the outside with paint,decorate outside paint,"['decorate', 'outside', 'paint']",decorate outside paint,Shoe,shoe,-0.08838,0.6974899999999999,0.84975,1.00154,1.0212,0.90953,0.8959,0.8497482648027712,0.9232684140184676,0.8937035094196307,0.9165161785965777,4,2,3.0
1133,kill a bug,kill bug,"['kill', 'bug']",kill bug,Shoe,shoe,0.1165,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,1.0909327804780904,1.0878515430222475,1.0520634050019286,1.0053475065206274,2,2,2.0
1230,wear it,wear,['wear'],wear,Shoe,shoe,-0.289,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,0.7750785366912747,0.9232684140184676,0.7750785366912747,0.8018017145874355,1,1,1.0
1230,provide warmth,provide warmth,"['provide', 'warmth']",provide warmth,Shoe,shoe,0.13938,1.12467,0.96748,0.98084,1.10614,1.1394,1.06371,0.9674833191365375,0.8771872477142594,1.0273196610904054,0.9165161785965777,2,2,2.0
1230,use it as a cup,use cup,['cup'],cup,Shoe,shoe,0.08054,1.0329,1.04207,0.95505,0.90063,1.08862,1.00385,0.9061547783756401,0.9232684140184676,0.9061547783756401,0.9165161785965777,4,4,4.0
1230,use it as a flower pot,use flower pot,"['flower', 'pot']",flower pot,Shoe,shoe,0.00043,0.83754,1.02373,1.01345,0.98253,0.93439,0.95833,0.9403504471947127,0.9556233613080376,0.8991047133967623,0.9165161785965777,3,4,3.5
1230,use the rubber for wood chips,use rubber wood chips,"['rubber', 'wood', 'chip']",rubber wood chip,Shoe,shoe,0.13602,1.08605,1.062,1.06324,0.9537,1.09576,1.05215,0.917393367210647,0.9232684140184676,0.9671614859091568,0.9165161785965777,5,5,5.0
1230,use the laces as rope,use laces rope,"['lace', 'rope']",lace rope,Shoe,shoe,-0.03749,0.7325900000000001,0.90333,0.99091,0.95444,1.04773,0.9258,0.9570358104015166,0.9232684140184676,0.8749775538625987,0.8717640209321923,4,5,4.5
1230,trip wire with laces tied together,trip wire laces tied together,"['trip', 'wire', 'lace', 'tied']",trip wire lace tied,Shoe,shoe,0.02473,0.97525,0.963,0.87954,0.9207,1.07271,0.96224,0.9918258977042688,0.9232684140184676,0.9990840978500071,0.9990840978500071,4,4,4.0
1129,wear on your feet,wear feet,"['wear', 'foot']",wear foot,Shoe,shoe,0.1434,1.14806,1.11889,0.99901,1.05112,1.00992,1.0654,1.0783400208439833,1.036878609520938,0.7750785366912747,0.8141592468957504,1,1,1.0
