id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,novelty_1,novelty_2,novelty_m
1093,music,music,['music'],music,Key,key,-0.06673,0.83154,0.94839,0.95753,0.90333,0.85143,0.89844,0.9033298361009932,0.9662758739807864,0.9033298361009932,0.9850187360930283,3,5,4.0
1093,put on a chain,put chain,['chain'],chain,Key,key,0.03685,0.957,1.00875,0.98558,1.00074,1.32211,1.05484,0.9577116070843987,0.9662758739807864,0.9577116070843987,0.9850187360930283,3,4,3.5
1093,jangling,jangling,['jangling'],jangling,Key,key,-0.16976,0.75067,0.6819200000000001,0.87512,1.03892,0.95531,0.86039,1.0389190295660526,0.9662758739807864,1.0389190295660526,0.9850187360930283,2,5,3.5
1159,open doors,open doors,"['open', 'door']",open door,Key,key,0.06653,0.93745,1.04888,1.07998,1.03097,1.29673,1.0788,1.015202125237945,1.015202125237945,0.8618755440394672,0.865706170576715,1,1,1.0
1159,jewelry,jewelry,['jewelry'],jewelry,Key,key,-0.10874,0.7568,0.84099,0.98246,0.96132,0.92771,0.89386,0.9613223719767654,0.9844801160925712,0.9613223719767654,0.9850187360930283,3,4,3.5
1159,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,1.048246461120426,1.0254401506716608,1.048246461120426,1.0477541753529473,3,4,3.5
1195,unlock door,unlock door,"['unlock', 'door']",unlock door,Key,key,0.05292,0.97084,1.01924,1.03137,0.99621,1.18833,1.0412,0.9962059064103617,0.9210048013011195,0.813232642006702,0.8132326420067018,1,1,1.0
1195,cut something,cut something,['cut'],cut,Key,key,0.07948,1.01791,0.98149,1.04075,1.05736,1.35588,1.09068,1.0545631607670192,0.9662758739807864,1.0545631607670192,1.0502882824823405,2,3,2.5
1195,melt into metal,melt metal,"['melt', 'metal']",melt metal,Key,key,0.0406,0.90916,1.00212,1.0659,1.10329,1.11765,1.03962,1.1032928826258572,1.0381200874037535,1.0153777625046099,1.0139507375910453,4,5,4.5
1195,dip in paint and paint something,dip paint paint something,"['dip', 'paint', 'paint']",dip paint paint,Key,key,0.01613,0.96131,0.94295,0.99238,0.89684,1.38109,1.03491,1.0357491752353423,0.9938862598124854,1.0452431663929134,0.9850187360930283,5,4,4.5
1195,decorate and give as a gift,decorate give gift,"['decorate', 'gift']",decorate gift,Key,key,-0.03095,0.87039,0.81403,1.07111,1.09996,0.79631,0.93036,0.9731849138544951,1.0201850978056712,1.086553926865089,0.9850187360930283,4,5,4.5
1195,use as a screwdriver,use screwdriver,['screwdriver'],screwdriver,Key,key,0.04947,0.93573,1.11863,1.04794,0.95622,0.84729,0.98116,0.9679095151228932,0.9662758739807864,0.9679095151228932,0.9850187360930283,3,4,3.5
1141,to open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.015202125237945,1.015202125237945,0.8618755440394672,0.865706170576715,1,1,1.0
1141,to open an envelope,open envelope,"['open', 'envelope']",open envelope,Key,key,0.05879,0.97259,1.06162,1.03019,0.9305,1.25654,1.05029,0.9305010496254016,0.9873016517847468,0.933387986308373,0.9638990747532502,1,2,1.5
1141,to dislodge items/objects from cracks,dislodge items objects cracks,"['dislodge', 'item', 'object', 'crack']",dislodge item object crack,Key,key,0.06641,1.03641,0.92376,1.03233,1.1297,0.99418,1.02328,1.0864419398828187,0.9662758739807864,1.0477950827770506,0.9850187360930283,2,4,3.0
1141,to scratch surface on a car or scratch card,scratch surface car scratch card,"['scratch', 'surface', 'car', 'scratch', 'card']",scratch surface car scratch card,Key,key,-0.01351,0.90275,1.01206,0.95284,1.05679,0.63286,0.91146,1.056788490513471,0.9754052807465728,0.9887581881132803,1.0177317516066087,3,3,3.0
1141,to attack someone,attack someone,['attack'],attack,Key,key,0.05445,0.93769,1.04355,1.05165,0.98019,1.36409,1.07543,0.9298842380563163,0.9298842380563163,0.9298842380563163,0.9850187360930283,3,3,3.0
1104,unlocking,unlocking,['unlocking'],unlocking,Key,key,-0.33545,0.58123,0.5551200000000001,0.74388,0.86419,0.75956,0.7008,0.8641936517916086,0.9710387817227458,0.8641936517916086,0.8641936517916087,1,1,1.0
1104,self defense,self defense,"['self', 'defense']",self defense,Key,key,0.04163,0.90444,1.11954,1.00879,0.97466,1.25756,1.053,0.9746576510431108,0.9782881878314615,0.9246458382283935,0.9850187360930283,3,3,3.0
1104,scratching something,scratching something,['scratching'],scratching,Key,key,0.03289,0.98008,0.96545,1.01367,1.02378,0.92501,0.9816,1.0436605635956473,0.9602968888065728,1.0436605635956473,0.9857675193484535,3,3,3.0
1286,open a house,open house,"['open', 'house']",open house,Key,key,0.02747,0.87848,1.07399,1.02832,0.99546,1.26341,1.04793,0.9954603048316251,0.9873016517847468,0.9717528582209181,0.9638990747532502,1,1,1.0
1286,use it as a knife,use knife,['knife'],knife,Key,key,0.07498,0.99422,1.03864,1.0517,0.95012,1.37315,1.08157,0.9844782626960042,0.9743631104578979,0.9844782626960042,0.9850187360930283,3,3,3.0
1286,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,1.048246461120426,1.0254401506716608,1.048246461120426,1.0477541753529473,3,3,3.0
1205,PIECE OF jewelry,piece of jewelry,"['piece', 'jewelry']",piece jewelry,Key,key,-0.01758,0.89829,1.09579,0.90347,0.99295,0.59468,0.89704,0.9205323764743027,0.9844801160925712,1.0526144093964345,0.9850187360930283,3,3,3.0
1205,USE TO CUT STRING,use to cut string,"['cut', 'string']",cut string,Key,key,0.04218,1.04411,0.88832,1.00277,0.9046,1.36054,1.04007,0.9179973379898765,0.9662758739807864,1.0545631607670192,1.0502882824823405,2,3,2.5
1205,OPEN A SODA CAN,open soda can,"['open', 'soda']",open soda,Key,key,-0.01827,0.89547,0.96473,1.00759,0.98955,0.67338,0.90614,1.0128347659609112,0.9873016517847468,1.0147691841358193,0.9638990747532502,2,5,3.5
1205,SCRATCH AN ITCH,scratch an itch,"['scratch', 'itch']",scratch itch,Key,key,0.02407,1.00208,0.92979,0.96963,1.03651,0.95354,0.97831,0.9072977473024569,0.9754052807465728,0.9689938618692847,0.9689938618692847,3,3,3.0
1163,open door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.015202125237945,1.015202125237945,0.8618755440394672,0.865706170576715,1,1,1.0
1163,open car,open car,"['open', 'car']",open car,Key,key,0.0399,0.94242,1.04073,0.97867,1.05253,1.2726,1.05739,1.0525293038512318,1.0163575550350508,0.8992491415656848,0.9638990747532502,1,1,1.0
1163,open safe,open safe,"['open', 'safe']",open safe,Key,key,0.04861,0.93971,1.03102,1.05968,0.93231,1.33838,1.06022,0.9323098468351896,0.9873016517847468,0.9895173420832054,0.9638990747532502,1,1,1.0
1163,open lock,open lock,"['open', 'lock']",open lock,Key,key,0.04846,0.98004,0.97918,1.01782,1.05755,1.13969,1.03486,1.0575522198012286,0.9873016517847468,0.8618755440394672,0.9638990747532502,1,1,1.0
1192,open door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.015202125237945,1.015202125237945,0.8618755440394672,0.865706170576715,1,1,1.0
1192,open a package,open package,"['open', 'package']",open package,Key,key,0.07261,1.06608,0.95576,0.96769,1.06026,1.31037,1.07203,1.0602634870655492,0.9873016517847468,0.9754434933362994,0.9638990747532502,1,2,1.5
1192,self defense,self defense,"['self', 'defense']",self defense,Key,key,0.04163,0.90444,1.11954,1.00879,0.97466,1.25756,1.053,0.9746576510431108,0.9782881878314615,0.9246458382283935,0.9850187360930283,3,3,3.0
1087,open door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.015202125237945,1.015202125237945,0.8618755440394672,0.865706170576715,1,1,1.0
1087,scratch grey stuff on a new gift card,scratch grey stuff new gift card,"['scratch', 'grey', 'stuff', 'new', 'gift', 'card']",scratch grey stuff new gift card,Key,key,0.03263,0.92278,1.09929,0.94767,1.00123,1.31602,1.0574,1.0012346356034165,0.9754052807465728,1.033463098595081,1.0177317516066087,3,3,3.0
1087,cut a string,cut string,"['cut', 'string']",cut string,Key,key,0.05179,1.03898,0.98931,0.96331,0.918,1.29219,1.04036,0.9179973379898765,0.9662758739807864,1.0545631607670192,1.0502882824823405,2,3,2.5
1087,necklace pendant,necklace pendant,"['necklace', 'pendant']",necklace pendant,Key,key,0.07217,0.97759,1.13296,1.02663,1.02136,0.85232,1.00217,1.021358400664324,1.0093009135687034,0.9742940468195272,0.9850187360930283,3,3,3.0
1176,unlock things,unlock things,['unlock'],unlock,Key,key,0.11491,1.07288,0.99364,1.12976,0.94477,1.23652,1.07551,0.6999228609578821,0.9210048013011195,0.6999228609578821,0.7923114107612917,1,1,1.0
1176,cut open things,cut open things,"['cut', 'open']",cut open,Key,key,-0.01898,0.88163,1.02368,0.94576,1.10497,0.57116,0.90544,0.9996044101556094,0.9873016517847468,1.0545631607670192,0.9638990747532502,2,3,2.5
1176,decoration art,decoration art,"['decoration', 'art']",decoration art,Key,key,0.04527,1.0023,0.97633,1.00247,0.95128,1.23571,1.03362,0.9512756148396285,1.0254401506716608,1.048246461120426,1.0477541753529473,3,3,3.0
1258,used to unlock doors,used unlock doors,"['unlock', 'door']",unlock door,Key,key,-0.07474,0.88014,0.80609,0.96789,1.0009,0.60421,0.85185,0.9962059064103617,0.9210048013011195,0.813232642006702,0.8132326420067018,1,1,1.0
1258,associate this with the flying keys from harry potter,associate flying keys harry potter,"['associate', 'flying', 'key', 'harry', 'potter']",associate flying key harry potter,Key,key,0.06155,0.95157,1.1254,1.0221,1.10497,0.70675,0.98216,1.1142798328369419,1.0093009135687034,1.0503694354117856,1.0139507375910453,5,5,5.0
1258,a key can be tied around a necklace,key can tied around necklace,"['key', 'tied', 'necklace']",key tied necklace,Key,key,-0.07898,0.84777,0.94751,0.90471,0.9485,0.59343,0.84838,0.7632592448144461,1.0093009135687034,1.036218680273252,1.0139507375910453,3,3,3.0
1258,key to a diary,key diary,"['key', 'diary']",key diary,Key,key,0.06021,0.93989,1.09952,1.06385,0.87565,1.3437,1.06452,0.8756540755460247,1.0093009135687034,1.0384836958767216,1.0139507375910453,1,4,2.5
1258,key rings are used to tie keys around,key rings used tie keys around,"['key', 'ring', 'tie', 'key']",key ring tie key,Key,key,0.06276,1.11445,0.93454,0.91065,0.97178,1.29591,1.04547,1.0028709101254794,1.0093009135687034,1.032442913954217,1.0139507375910453,2,3,2.5
1186,open house,open house,"['open', 'house']",open house,Key,key,0.02747,0.87848,1.07399,1.02832,0.99546,1.26341,1.04793,0.9954603048316251,0.9873016517847468,0.9717528582209181,0.9638990747532502,1,1,1.0
1186,clean nails,clean nails,"['clean', 'nail']",clean nail,Key,key,0.01003,0.97101,0.9358,0.96472,0.93816,1.23189,1.00832,0.9213633955765445,0.9662758739807864,1.0149748928680802,0.9850187360930283,3,5,4.0
1186,eat cake,eat cake,"['eat', 'cake']",eat cake,Key,key,0.02406,1.01564,0.94606,0.93341,1.0102,1.04288,0.98964,1.01019723276285,0.9662758739807864,1.0658764783924224,0.9850187360930283,5,5,5.0
1186,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,1.048246461120426,1.0254401506716608,1.048246461120426,1.0477541753529473,3,3,3.0
1186,gift,gift,['gift'],gift,Key,key,-0.04019,0.83217,0.87553,1.06266,1.02904,0.87305,0.93449,1.0290359551802666,1.0201850978056712,1.0290359551802666,0.9850187360930283,3,4,3.5
1186,treasure hunt to find key,treasure hunt find key,"['treasure', 'hunt', 'find', 'key']",treasure hunt find key,Key,key,0.00804,0.92135,0.96603,0.99343,0.96698,1.26996,1.02355,0.9669819288796246,0.9669819288796246,0.9858690346857489,1.0139507375910453,3,4,3.5
1186,knife,knife,['knife'],knife,Key,key,-0.11574,0.76736,0.87944,0.90411,0.98448,0.89273,0.88562,0.9844782626960042,0.9743631104578979,0.9844782626960042,0.9850187360930283,3,3,3.0
1186,put hole in something,put hole something,['hole'],hole,Key,key,0.03521,0.95965,0.95341,1.09406,1.06515,0.5631200000000001,0.92708,0.9851030648732024,0.9662758739807864,0.9851030648732024,0.9850187360930283,2,3,2.5
1186,weapon,weapon,['weapon'],weapon,Key,key,-0.16395,0.73773,0.8221499999999999,0.87279,0.92126,0.7133700000000001,0.81346,0.9212557805147368,0.9662758739807864,0.9212557805147368,0.9850187360930283,3,3,3.0
1174,open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.015202125237945,1.015202125237945,0.8618755440394672,0.865706170576715,1,1,1.0
1174,open a safe,open safe,"['open', 'safe']",open safe,Key,key,0.04861,0.93971,1.03102,1.05968,0.93231,1.33838,1.06022,0.9323098468351896,0.9873016517847468,0.9895173420832054,0.9638990747532502,1,1,1.0
1133,open a lock,open lock,"['open', 'lock']",open lock,Key,key,0.04846,0.98004,0.97918,1.01782,1.05755,1.13969,1.03486,1.0575522198012286,0.9873016517847468,0.8618755440394672,0.9638990747532502,1,1,1.0
1133,use as a knife,use knife,['knife'],knife,Key,key,0.07498,0.99422,1.03864,1.0517,0.95012,1.37315,1.08157,0.9844782626960042,0.9743631104578979,0.9844782626960042,0.9850187360930283,3,3,3.0
1133,self defense,self defense,"['self', 'defense']",self defense,Key,key,0.04163,0.90444,1.11954,1.00879,0.97466,1.25756,1.053,0.9746576510431108,0.9782881878314615,0.9246458382283935,0.9850187360930283,3,3,3.0
1133,peel a fruit,peel fruit,"['peel', 'fruit']",peel fruit,Key,key,0.05735,1.02167,0.94099,1.04585,1.00046,1.08538,1.01887,1.0004625736922508,0.9662758739807864,0.9982533499413018,0.9850187360930283,4,3,3.5
1133,jewelry,jewelry,['jewelry'],jewelry,Key,key,-0.10874,0.7568,0.84099,0.98246,0.96132,0.92771,0.89386,0.9613223719767654,0.9844801160925712,0.9613223719767654,0.9850187360930283,3,3,3.0
1133,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,1.048246461120426,1.0254401506716608,1.048246461120426,1.0477541753529473,3,3,3.0
1133,arrow,arrow,['arrow'],arrow,Key,key,-0.1362,0.78793,0.93142,0.86163,0.7052499999999999,0.88847,0.83494,0.7052501199189714,0.9662758739807864,0.7052501199189714,0.9850187360930283,5,5,5.0
1138,opening a door,opening door,"['opening', 'door']",opening door,Key,key,0.02641,0.91287,0.9915,1.01402,1.05442,1.29812,1.05419,1.054422277923423,0.9710387817227458,0.9548136453619883,0.9708745231356359,1,1,1.0
1138,opening a can,opening can,['opening'],opening,Key,key,0.11312,1.10216,0.94238,1.09596,0.96321,1.38048,1.09684,0.9548136453619883,0.9710387817227458,0.9548136453619883,0.9708745231356359,2,1,1.5
1221,unlock doors,unlock doors,"['unlock', 'door']",unlock door,Key,key,0.06298,0.97133,0.98636,1.05782,1.0973,1.17398,1.05736,0.9962059064103617,0.9210048013011195,0.813232642006702,0.8132326420067018,1,1,1.0
1221,necklace,necklace,['necklace'],necklace,Key,key,-0.14938,0.7106,0.75221,0.96685,0.97429,1.02333,0.88546,0.9742940468195272,1.0093009135687034,0.9742940468195272,0.9850187360930283,3,3,3.0
1221,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,1.048246461120426,1.0254401506716608,1.048246461120426,1.0477541753529473,3,3,3.0
1221,symbol,symbol,['symbol'],symbol,Key,key,-0.18704,0.75656,0.81075,0.88836,0.59639,0.75821,0.76205,0.5963900045438091,0.9662758739807864,0.5963900045438091,0.9850187360930283,4,5,4.5
1221,lock notebook/diary,lock notebook diary,"['lock', 'notebook', 'diary']",lock notebook diary,Key,key,-0.14047,0.7283,0.83582,0.91756,0.96803,0.9076,0.87146,0.9680284715423481,0.9662758739807864,1.047278137899391,0.8160898654657925,1,4,2.5
1221,mailbox,mailbox,['mailbox'],mailbox,Key,key,-0.12177,0.79545,0.77483,0.90614,0.99968,1.01424,0.89807,0.9996770028573998,0.9662758739807864,0.9996770028573998,0.9850187360930283,1,3,2.0
1194,open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.015202125237945,1.015202125237945,0.8618755440394672,0.865706170576715,1,1,1.0
1194,scrape at a lottery card,scrape lottery card,"['scrape', 'lottery', 'card']",scrape lottery card,Key,key,0.05466,0.99023,1.00247,1.0182,1.09735,0.91208,1.00407,1.0973513364309286,1.0201850978056712,1.0584864747255498,1.0177317516066087,3,3,3.0
1194,open a taped up box,open taped box,"['open', 'taped', 'box']",open taped box,Key,key,-0.09435,0.80713,0.80097,0.95109,1.14592,0.6776,0.87654,1.145921294275984,1.0574544798759729,1.0501780088410964,0.9638990747532502,2,1,1.5
1147,to unlock a door,unlock door,"['unlock', 'door']",unlock door,Key,key,0.05292,0.97084,1.01924,1.03137,0.99621,1.18833,1.0412,0.9962059064103617,0.9210048013011195,0.813232642006702,0.8132326420067018,1,1,1.0
1147,to use as protection by holding in between knuckles when walking alone,use protection holding knuckles walking alone,"['protection', 'holding', 'knuckle', 'walking']",protection holding knuckle walking,Key,key,-0.00518,0.89477,1.00484,1.01345,1.00322,0.69661,0.92258,0.9963067689108985,0.9662758739807864,1.0417853701151694,0.9850187360930283,3,3,3.0
1162,open something,open something,['open'],open,Key,key,0.04775,1.00458,0.89966,1.03042,1.02739,1.34053,1.06052,0.8618755440394672,0.9873016517847468,0.8618755440394672,0.9638990747532502,2,1,1.5
1162,scratch something,scratch something,['scratch'],scratch,Key,key,0.00906,0.90531,0.97006,0.98859,1.04327,1.27791,1.03703,0.9689938618692847,0.9754052807465728,0.9689938618692847,1.0177317516066087,3,3,3.0
1162,read a map,read map,"['read', 'map']",read map,Key,key,0.0615,0.9876,0.95338,1.05708,1.0319,1.35487,1.07697,1.0318961269421416,0.9662758739807864,1.126720837293779,0.9850187360930283,4,4,4.0
1102,locking/opening doors,locking opening doors,"['locking', 'opening', 'door']",locking opening door,Key,key,-0.12837,0.80266,0.78605,0.96053,0.875,0.60926,0.8067,0.8692475112086098,0.9710387817227458,0.9548136453619883,0.9708745231356359,1,1,1.0
1102,playing piano,playing piano,"['playing', 'piano']",playing piano,Key,key,0.05923,0.92544,1.12432,1.0512,0.99259,1.07649,1.03401,0.9925942010177128,0.9662758739807864,0.9667390040124587,0.9850187360930283,5,5,5.0
1102,melting it,melting,['melting'],melting,Key,key,-0.02347,0.87437,1.02532,0.92981,1.0103,0.93241,0.95444,1.0102973866684013,0.9662758739807864,1.0102973866684013,0.9850187360930283,4,5,4.5
1230,unlock something,unlock something,['unlock'],unlock,Key,key,0.05874,0.98354,0.95552,1.11094,0.92334,1.2132,1.03731,0.6999228609578821,0.9210048013011195,0.6999228609578821,0.7923114107612917,1,1,1.0
1230,put it on a chain,put chain,['chain'],chain,Key,key,0.03685,0.957,1.00875,0.98558,1.00074,1.32211,1.05484,0.9577116070843987,0.9662758739807864,0.9577116070843987,0.9850187360930283,3,3,3.0
1230,use it it open a can,use open can,['open'],open,Key,key,-0.13122,0.79859,0.83607,0.86508,1.00289,0.61435,0.8234,0.8618755440394672,0.9873016517847468,0.8618755440394672,0.9638990747532502,2,4,3.0
1230,start a car,start car,"['start', 'car']",start car,Key,key,0.09103,0.96241,1.13452,1.06537,0.99276,1.34102,1.09922,0.9927631603476413,0.9992301872363968,0.92574213611378,0.9489203251506988,1,1,1.0
1230,password for a computer,password computer,"['password', 'computer']",password computer,Key,key,0.0175,0.88722,1.04712,0.9941,1.0624,1.12301,1.02277,1.0624039158269123,0.9662758739807864,0.7726620988787866,0.9850187360930283,3,5,4.0
1123,ring,ring,['ring'],ring,Key,key,-0.14058,0.74861,0.79218,0.95967,0.90446,0.80507,0.842,0.9044579817217218,1.0381200874037535,0.9044579817217218,1.0139507375910453,4,4,4.0
1123,hole,hole,['hole'],hole,Key,key,-0.02351,0.86799,0.93593,1.03297,0.9851,0.8677,0.93794,0.9851030648732024,0.9662758739807864,0.9851030648732024,0.9850187360930283,2,3,2.5
1123,lock,lock,['lock'],lock,Key,key,-0.40985,0.4445599999999999,0.49129,0.85121,0.587,0.7452099999999999,0.62385,0.5869981531863271,0.9662758739807864,0.5869981531863271,0.8160898654657925,1,1,1.0
1129,unlock door,unlock door,"['unlock', 'door']",unlock door,Key,key,0.05292,0.97084,1.01924,1.03137,0.99621,1.18833,1.0412,0.9962059064103617,0.9210048013011195,0.813232642006702,0.8132326420067018,1,1,1.0
1129,cut open a package,cut open package,"['cut', 'open', 'package']",cut open package,Key,key,0.03994,1.0185,1.02869,0.97383,1.00825,0.59173,0.9242,1.0082487343480906,0.9873016517847468,1.0545631607670192,0.9638990747532502,2,3,2.5
1129,scratch of the back of a gift card,scratch back gift card,"['scratch', 'gift', 'card']",scratch gift card,Key,key,0.08171,1.02412,1.07218,1.02087,0.91064,1.33443,1.07245,1.1355730775600064,0.9754052807465728,1.0290359551802666,1.0177317516066087,3,3,3.0
1228,unlock a lock,unlock lock,"['unlock', 'lock']",unlock lock,Key,key,0.0317,0.94762,0.9626,1.0279,1.06521,1.07227,1.01512,1.0652091354648527,0.9210048013011195,0.6999228609578821,0.7923114107612917,1,1,1.0
1228,cut open plastic,cut open plastic,"['cut', 'open', 'plastic']",cut open plastic,Key,key,-0.02278,0.9186,0.91305,1.02001,0.95102,0.62471,0.88548,0.9510203086367559,0.9873016517847468,1.0545631607670192,0.9932568884799897,2,3,2.5
1228,stab something,stab something,['stab'],stab,Key,key,0.06022,1.00792,0.91563,1.10208,0.97139,1.14785,1.02897,0.9594241501034626,0.9782881878314615,0.9594241501034626,0.9850187360930283,3,3,3.0
1228,scrape off paint,scrape paint,"['scrape', 'paint']",scrape paint,Key,key,0.08588,1.02301,0.99967,1.13731,0.89798,1.06882,1.02536,0.8979802484628863,0.9938862598124854,1.0452431663929134,0.9850187360930283,3,3,3.0
1228,make noise,make noise,['noise'],noise,Key,key,0.03085,0.92552,1.02712,1.00813,0.9697,1.33122,1.05234,1.046246290395947,0.9662758739807864,1.046246290395947,1.046246290395947,4,4,4.0
1193,to scratch something,scratch something,['scratch'],scratch,Key,key,0.00906,0.90531,0.97006,0.98859,1.04327,1.27791,1.03703,0.9689938618692847,0.9754052807465728,0.9689938618692847,1.0177317516066087,3,3,3.0
1193,open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,1.015202125237945,1.015202125237945,0.8618755440394672,0.865706170576715,1,1,1.0
1193,conduct electricity,conduct electricity,"['conduct', 'electricity']",conduct electricity,Key,key,0.07834,0.98725,1.15034,0.95836,1.00774,1.37161,1.09506,1.0077435946554385,0.9662758739807864,1.0228699773598036,0.9850187360930283,4,5,4.5
1193,to act as a weight,act weight,"['act', 'weight']",act weight,Key,key,0.07906,0.9635,1.05332,1.06134,1.06058,1.35997,1.09974,1.0605824535965125,0.9662758739807864,1.0548815711882782,0.9850187360930283,3,5,4.0
1193,to jingle,jingle,['jingle'],jingle,Key,key,-0.1081,0.76518,0.84246,0.9467,0.99023,1.02881,0.91468,0.9902262934927931,0.9662758739807864,0.9902262934927931,0.9850187360930283,4,3,3.5
1180,unlock,unlock,['unlock'],unlock,Key,key,-0.413,0.48355,0.51149,0.72106,0.69992,0.73108,0.62942,0.6999228609578821,0.9210048013011195,0.6999228609578821,0.7923114107612917,1,1,1.0
1180,scratch,scratch,['scratch'],scratch,Key,key,-0.05177,0.88508,0.84497,0.96835,0.96899,1.02517,0.93851,0.9689938618692847,0.9754052807465728,0.9689938618692847,1.0177317516066087,3,3,3.0
1180,chain,chain,['chain'],chain,Key,key,-0.19324,0.6944600000000001,0.77446,0.85234,0.95771,0.78729,0.81325,0.9577116070843987,0.9662758739807864,0.9577116070843987,0.9850187360930283,3,3,3.0
1180,necklace,necklace,['necklace'],necklace,Key,key,-0.14938,0.7106,0.75221,0.96685,0.97429,1.02333,0.88546,0.9742940468195272,1.0093009135687034,0.9742940468195272,0.9850187360930283,3,3,3.0
1209,open doors,open doors,"['open', 'door']",open door,Key,key,0.06653,0.93745,1.04888,1.07998,1.03097,1.29673,1.0788,1.015202125237945,1.015202125237945,0.8618755440394672,0.865706170576715,1,1,1.0
1209,scrape a car,scrape car,"['scrape', 'car']",scrape car,Key,key,0.09057,1.03347,0.99079,1.13317,0.95356,0.99808,1.02181,0.953559469457061,0.9992301872363968,1.0174485070680261,0.9857675193484535,3,3,3.0
